,row,gender,birth_year,edu_degree,course_category,course_type,course_duration,student_amount,course_amount,dropout_rate_of_course,dropout_rate_of_user,L_mean,L_var,L_skew,L_kurtosis,S_mean,S_var,S_skew,S_kurtosis,11,12,13,14,21,22,23,24,31,32,33,34,41,42,43,44
153,850,0,,0,12,0,8899200,939,,79,,157348.83,132178725676.97,2.17,3.18,15.32,475.55,1.78,1.99,17,0,0,6,0,0,0,0,0,0,0,0,6,0,0,39
154,857,0,,0,12,0,8899200,939,,79,,5645.54,274554551.09,3.24,8.71,23.79,2741.69,2.89,8.35,75,0,0,14,0,0,0,0,0,0,0,0,15,0,0,34
155,295770,1,,0,5,0,7918200,407,2.0,88,,,,,,32.83,2685.14,1.68,1.43,16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
156,426846,0,,0,7,0,8078400,329,1.0,73,,312468.25,206175184828.94,1.38,0.54,29.19,2338.71,2.5,6.54,42,1,0,2,0,46,0,0,0,0,0,0,2,0,0,0
157,33632,2,8.0,4,11,0,13708800,1332,1.0,76,,19314.52,2086669863.68,2.49,4.76,23.37,2217.5,3.18,10.75,220,0,0,45,0,5,0,7,0,0,0,0,46,7,0,30
158,426851,0,,0,7,0,8078400,329,3.0,73,100.0,77632.48,16341540446.77,3.19,10.55,15.4,571.27,4.5,31.71,2159,9,0,24,6,66,0,7,0,0,0,0,26,5,0,16
159,295780,1,9.0,3,5,0,7918200,407,1.0,88,,160466.38,59626322298.98,2.15,2.85,10.11,984.44,5.61,36.15,321,1,0,15,0,0,0,2,0,0,0,0,15,1,0,4
160,361317,2,,0,16,0,7401600,2431,,25,,,,,,30.0,2587.38,2.76,7.09,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,11
161,295787,0,,0,5,0,7918200,407,6.0,88,50.0,,,,,2.2,8.96,1.28,0.06,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
162,295789,0,,0,5,0,7918200,407,,88,,158078.0,56332122260.0,1.29,0.09,30.67,3336.76,2.61,6.06,40,0,0,6,0,0,0,0,0,0,0,0,5,0,0,1
163,426872,1,9.0,6,7,0,8078400,329,,73,,352815.5,80374391006.75,0.57,0.94,22.56,1493.54,2.63,7.54,57,4,0,3,2,43,0,4,0,0,0,0,5,3,0,10
164,904,1,9.0,3,12,0,8899200,939,20.0,79,80.0,81400.25,37562975240.29,2.09,2.56,16.52,2302.07,4.19,17.53,75,0,0,21,0,0,0,0,0,0,0,0,21,0,0,67
165,361352,2,,0,16,0,7401600,2431,1.0,25,,,,,,7.81,122.42,2.81,7.83,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0
166,426888,1,9.0,3,7,0,8078400,329,7.0,73,85.0,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
167,295820,1,,0,5,0,7918200,407,2.0,88,,86815.86,8647639066.69,0.66,0.98,17.35,1781.83,3.53,13.13,177,1,0,3,1,0,0,0,0,0,0,0,2,0,0,0
168,295821,1,,6,5,0,7918200,407,1.0,88,,,,,,16.37,2089.32,3.9,15.16,68,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
169,361356,1,,0,16,0,7401600,2431,1.0,25,,,,,,8.0,179.95,2.01,3.01,1,0,0,4,1,8,0,4,0,0,0,0,3,5,0,12
170,394140,2,9.0,3,2,0,8251200,1099,15.0,74,73.0,187306.07,163075293724.92,2.02,2.28,23.81,1955.27,3.04,10.47,161,0,0,11,1,29,0,4,0,0,0,0,10,5,0,39
171,933,1,,0,12,0,8899200,939,8.0,79,100.0,101016.83,61736108310.47,2.57,5.17,33.56,4149.77,2.14,3.42,55,0,0,4,0,0,0,0,0,0,0,0,4,0,0,2
172,295849,0,,0,5,0,7918200,407,,88,,30331.01,7927588580.35,3.9,15.55,25.62,3440.53,2.93,8.04,357,3,0,20,3,30,0,3,0,0,0,0,21,2,0,37
173,197546,0,,0,10,0,5788800,386,1.0,89,,135114.0,142699302750.44,2.47,4.12,7.04,866.18,5.68,30.93,34,0,0,13,0,0,0,0,0,0,0,0,13,0,0,21
174,197548,2,9.0,0,10,0,5788800,386,5.0,89,60.0,126110.47,52775195939.98,1.98,2.48,18.9,2301.92,3.25,10.1,29,0,0,19,0,0,0,0,0,0,0,0,20,0,0,28
175,941,2,8.0,5,12,0,8899200,939,4.0,79,75.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,361393,1,,0,16,0,7401600,2431,1.0,25,,,,,,4.88,307.1,5.31,27.1,1,0,0,5,0,8,0,4,0,0,0,0,5,4,0,6
177,426933,2,,0,7,0,8078400,329,1.0,73,,146530.12,109053458130.34,2.42,4.89,8.28,413.9,6.31,58.8,1150,3,0,4,2,42,0,3,0,0,0,0,4,3,0,1
178,952,2,8.0,3,12,0,8899200,939,9.0,79,77.0,43551.8,6354376580.46,1.62,0.91,15.81,1444.27,4.24,20.36,113,0,0,17,0,0,0,0,0,0,0,0,17,0,0,65
179,956,0,,0,12,0,8899200,939,2.0,79,,85668.67,50421218672.7,3.42,10.75,17.01,2150.14,3.73,13.26,83,0,0,13,0,0,0,0,0,0,0,0,13,0,0,43
180,361406,0,,0,16,0,7401600,2431,3.0,25,66.0,,,,,8.2,65.76,0.66,0.98,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
181,197581,2,9.0,3,10,0,5788800,386,35.0,89,45.0,21562.17,872244775.81,1.31,0.15,19.59,1905.07,3.43,12.55,41,0,0,9,0,0,0,0,0,0,0,0,10,0,0,13
182,33746,0,,0,11,0,13708800,1332,1.0,76,,9091.32,1035700879.27,3.95,13.74,3.68,65.32,22.97,621.58,5286,0,0,34,0,13,0,5,0,0,0,0,35,5,0,33
183,295894,1,,0,5,0,7918200,407,53.0,88,88.0,,,,,6.69,124.71,2.07,2.59,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,986,1,9.0,3,12,0,8899200,939,12.0,79,83.0,138461.2,91776854991.56,2.08,2.86,13.34,1291.35,3.7,12.97,37,0,0,5,0,0,0,0,0,0,0,0,5,0,0,24
185,426970,1,7.0,4,18,0,11808000,935,1.0,86,,241609.14,134001335136.41,1.2,0.21,18.7,1744.23,4.05,18.48,59,0,0,27,0,0,0,3,0,0,0,0,26,4,0,4
186,197605,1,,0,10,0,5788800,386,27.0,89,66.0,,,,,1.18,0.69,0.59,0.03,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,6
187,459753,2,9.0,3,11,0,9732600,808,,71,,4433.89,73274776.43,1.9,1.85,14.26,1365.78,4.02,18.14,57,0,0,22,0,39,0,3,0,0,0,0,23,3,0,33
188,33770,1,8.0,3,11,0,13708800,1332,7.0,76,71.0,1574.0,7961744.67,2.46,4.07,29.11,3684.27,2.81,7.44,118,0,0,12,0,0,0,0,0,0,0,0,13,0,0,5
189,230379,0,,0,1,0,13262400,2613,2.0,32,,,,,,10.21,1888.43,5.81,32.19,1,0,0,6,0,5,0,2,0,0,0,0,6,2,0,18
190,1004,1,8.0,4,12,0,8899200,939,1.0,79,,,,,,27.28,2680.51,2.65,6.27,50,0,0,2,0,0,0,0,0,0,0,0,3,0,0,4
191,394232,1,7.0,4,2,0,8251200,1099,7.0,74,85.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
192,1024,2,9.0,3,12,0,8899200,939,5.0,79,100.0,,,,,9.2,18.56,0.81,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
193,394240,0,,0,2,0,8251200,1099,2.0,74,,1315.0,2107714.5,1.13,0.68,26.15,3404.2,2.64,5.61,11,0,0,4,0,0,0,0,0,0,0,0,4,0,0,11
194,459776,0,,0,11,0,9732600,808,7.0,71,71.0,,,,,3.93,51.21,3.03,7.79,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,8
195,394246,1,,0,2,0,8251200,1099,13.0,74,84.0,492.75,24601.19,0.99,0.77,11.43,2231.67,4.95,22.66,12,0,0,5,0,0,0,0,0,0,0,0,5,0,0,9
196,1040,2,9.0,3,12,0,8899200,939,3.0,79,100.0,58785.66,41520437800.09,4.16,16.67,27.4,3126.06,2.76,7.24,261,0,0,23,0,0,0,0,0,0,0,0,23,0,0,31
197,33811,0,,0,11,0,13708800,1332,,76,,346844.83,554338959296.81,1.78,1.19,8.9,833.99,5.13,27.1,11,0,0,17,0,0,0,0,0,0,0,0,16,0,0,19
198,33822,0,,0,11,0,13708800,1332,,76,,251267.0,60020532609.5,0.19,1.73,24.82,2694.51,2.53,5.62,8,0,0,4,0,0,0,0,0,0,0,0,4,0,0,20
199,197668,1,,3,10,0,5788800,386,19.0,89,63.0,217061.2,138363547637.76,1.45,0.17,13.81,939.93,2.93,7.55,10,0,0,5,0,0,0,0,0,0,0,0,6,0,0,10
200,1061,2,9.0,4,12,0,8899200,939,4.0,79,100.0,2874.0,17731775.33,1.62,0.84,31.89,3653.57,2.64,6.36,25,0,0,4,0,0,0,0,0,0,0,0,5,0,0,9
201,328747,1,9.0,0,14,0,8870400,1402,,86,,86958.5,22429021760.25,1.15,0.67,14.86,1695.79,4.94,25.07,18,3,0,7,5,18,0,3,0,0,0,0,6,4,0,11
202,295981,1,9.0,3,5,0,7918200,407,,88,,40719.39,9222868347.63,2.68,6.54,29.48,3712.96,2.75,7.24,141,0,0,15,2,29,0,5,0,0,0,0,12,7,0,9
203,459843,0,,0,11,0,9732600,808,4.0,71,100.0,22935.27,1595520565.4,1.7,1.27,10.1,818.51,5.49,37.49,21,0,0,72,0,57,0,12,0,0,0,0,72,12,0,131
204,296006,0,9.0,6,5,0,7918200,407,1.0,88,,49510.69,23627550555.21,3.38,9.9,25.02,3100.96,3.09,9.49,120,0,0,8,0,17,0,2,0,0,0,0,7,3,0,1
205,197703,1,8.0,4,10,0,5788800,386,9.0,89,77.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,394312,1,8.0,5,2,0,8251200,1099,3.0,74,100.0,53832.4,32229467463.84,3.66,11.76,20.59,2715.38,3.28,10.48,87,1,0,28,0,13,0,2,0,0,0,0,29,1,0,74
207,361545,0,,0,16,0,7401600,2431,1.0,25,,,,,,12.48,605.19,3.42,11.97,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0
208,459849,2,9.0,6,11,0,9732600,808,1.0,71,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,296016,2,,6,5,0,7918200,407,2.0,88,,61839.11,6868339792.54,1.58,1.5,22.44,2333.33,3.27,11.64,60,5,0,1,3,43,0,1,0,0,0,0,2,0,0,0
210,33884,1,9.0,3,11,0,13708800,1332,1.0,76,,137845.57,79254999016.24,1.97,2.21,16.52,1595.76,3.78,15.74,117,2,0,13,0,10,0,8,0,0,0,0,15,7,0,25
211,33885,0,,0,11,0,13708800,1332,,76,,108122.19,140195438874.65,3.58,10.93,25.13,2790.64,2.59,6.39,81,0,0,22,0,7,0,4,0,0,0,0,22,4,0,49
212,427108,1,8.0,0,18,0,11808000,935,7.0,86,57.0,602.5,4100.75,0.29,1.07,15.5,1023.58,1.78,1.19,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
213,427114,0,,0,18,0,11808000,935,3.0,86,100.0,,,,,10.78,305.28,2.26,3.49,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
214,1131,2,8.0,4,12,0,8899200,939,1.0,79,,80139.87,28227094651.43,2.34,4.52,14.08,1452.93,4.5,22.69,323,0,0,24,0,0,0,0,0,0,0,0,25,0,0,60
215,33901,0,,0,11,0,13708800,1332,9.0,76,77.0,136782.14,109757631991.55,2.04,2.17,9.67,1451.15,6.1,37.98,64,0,0,12,0,0,0,0,0,0,0,0,13,0,0,9
216,33905,1,6.0,4,11,0,13708800,1332,34.0,76,76.0,,,,,10.91,635.54,2.77,5.82,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0,5
217,296054,0,,0,5,0,7918200,407,4.0,88,100.0,35799.31,7239049504.59,3.22,10.98,21.92,1980.38,3.49,13.71,1257,1,0,39,1,5,0,0,0,0,0,0,40,0,0,1
218,427129,2,9.0,0,18,0,11808000,935,8.0,86,87.0,,,,,12.77,168.49,0.93,0.3,5,0,0,4,0,0,0,1,0,0,0,0,3,2,0,0
219,459899,1,8.0,2,11,0,9732600,808,2.0,71,,29589.63,14932217811.64,4.69,20.54,30.12,3773.16,2.5,5.68,104,10,0,24,7,46,0,18,0,0,0,0,27,15,0,63
220,394370,0,,0,2,0,8251200,1099,4.0,74,100.0,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
221,230534,0,,0,1,0,13262400,2613,,32,,,,,,20.13,2809.51,3.26,10.19,79,0,0,44,0,0,0,0,0,0,0,0,44,1,0,46
222,1160,1,9.0,3,12,0,8899200,939,5.0,79,80.0,86809.89,62776155927.46,2.58,4.65,24.89,2886.57,2.96,8.61,218,0,0,15,0,0,0,0,0,0,0,0,15,0,0,39
223,427153,1,9.0,4,18,0,11808000,935,2.0,86,,171835.75,117266744906.06,1.79,1.57,31.66,4004.56,2.36,4.53,33,2,0,7,1,16,0,9,0,0,0,0,8,8,0,2
224,296086,0,,0,5,0,7918200,407,1.0,88,,981.5,706274.75,1.13,0.68,27.8,3249.16,2.95,8.91,71,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
225,33945,0,,0,11,0,13708800,1332,1.0,76,,8097.2,166862373.36,1.49,0.23,10.77,1375.22,5.35,31.9,9,1,0,7,2,17,0,15,0,0,0,0,6,16,0,21
226,197789,1,,4,10,0,5788800,386,24.0,89,83.0,358308.4,511564475063.44,1.5,0.25,21.15,2119.13,2.44,4.8,22,0,0,13,0,0,0,0,0,0,0,0,13,0,0,16
227,296093,0,,0,5,0,7918200,407,4.0,88,25.0,,,,,22.88,1684.61,2.02,2.42,5,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1
228,427167,0,,0,18,0,11808000,935,4.0,86,100.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,394406,1,7.0,4,2,0,8251200,1099,3.0,74,100.0,45141.33,6845131882.22,1.7,1.02,13.29,1349.91,4.85,26.55,47,0,0,8,0,3,0,2,0,0,0,0,9,2,0,29
230,1191,0,,0,12,0,8899200,939,4.0,79,75.0,83440.82,87276573130.86,4.36,18.42,29.2,3229.92,2.69,6.88,73,0,0,13,0,0,0,0,0,0,0,0,14,0,0,42
231,197800,2,8.0,4,10,0,5788800,386,12.0,89,66.0,,,,,10.73,329.29,1.62,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
232,33961,0,,0,11,0,13708800,1332,7.0,76,100.0,172572.33,231032304603.33,2.47,4.12,19.61,2390.92,3.87,14.87,23,0,0,13,0,0,0,0,0,0,0,0,13,0,0,15
233,1195,0,,0,12,0,8899200,939,1.0,79,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,296109,0,,0,5,0,7918200,407,1.0,88,,10295.61,1299241369.9,3.85,12.9,14.2,1512.98,4.1,16.71,82,2,0,10,0,54,0,6,0,0,0,0,11,5,0,1
235,427189,0,,0,18,0,11808000,935,14.0,86,92.0,63825.22,116321101912.39,5.81,31.85,34.65,4434.83,2.55,5.64,97,0,0,24,0,13,0,9,0,0,0,0,24,9,0,9
236,296119,1,,0,5,0,7918200,407,1.0,88,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,459960,0,,0,11,0,9732600,808,1.0,71,,97501.57,42138403920.24,1.96,1.98,15.4,780.03,4.45,25.29,4,1,0,9,0,38,0,0,0,0,0,0,10,0,0,11
238,1218,1,,4,12,0,8899200,939,5.0,79,100.0,107032.79,68968363600.6,2.67,5.85,23.94,1853.12,2.81,8.62,246,0,0,12,0,0,0,0,0,0,0,0,12,0,0,25
239,1223,0,,0,12,0,8899200,939,1.0,79,,58675.11,23230859341.71,2.89,7.33,25.94,2618.45,2.98,8.75,248,0,0,13,0,0,0,0,0,0,0,0,13,0,0,43
240,328911,0,,0,14,0,8870400,1402,,86,,100529.27,29732405539.29,1.32,0.02,77.74,5771.76,1.14,0.22,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
241,296148,1,7.0,5,5,0,7918200,407,15.0,88,46.0,,,,,26.69,1033.25,2.08,3.87,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,66779,0,,0,7,0,7920000,427,1.0,74,,298298.2,250347118725.76,1.47,0.21,1.07,10.6,4.77,24.62,6,0,0,4,1,60,0,1,0,0,0,0,3,1,0,3
243,99555,0,,0,16,0,11066400,1527,1.0,22,,,,,,7.53,170.08,2.48,6.53,0,0,0,1,0,41,0,3,0,0,0,0,1,4,0,9
244,197861,2,8.0,4,10,0,5788800,386,6.0,89,83.0,,,,,4.86,60.41,2.64,6.19,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12
245,263399,1,,0,8,0,9991800,259,1.0,81,,58053.73,11681455833.26,1.91,1.99,15.22,1885.46,4.24,19.07,16,1,0,8,1,116,0,15,0,0,0,0,8,16,0,30
246,66792,0,,0,7,0,7920000,427,1.0,74,,,,,,7.71,1083.51,6.0,37.01,47,2,0,15,3,60,0,3,0,0,0,0,14,4,0,18
247,230633,0,,0,1,0,13262400,2613,,32,,20395.3,1505088604.21,2.19,4.18,20.47,2565.37,3.31,10.75,114,0,0,59,0,0,0,0,0,0,0,0,60,0,0,56
248,197866,0,,0,10,0,5788800,386,4.0,89,100.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,460017,0,,0,11,0,9732600,808,4.0,71,100.0,,,,,9.67,233.89,1.69,1.34,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10
250,230645,0,,0,1,0,13262400,2613,,32,,,,,,4.61,53.95,1.82,1.93,2,0,0,6,0,0,0,0,0,0,0,0,6,0,0,15
251,66806,1,6.0,3,7,0,7920000,427,4.0,74,75.0,25770.92,2941088772.69,1.89,1.67,17.92,2073.75,3.47,12.12,52,0,0,13,4,3,0,1,0,0,0,0,9,5,0,50
252,197880,2,5.0,5,10,0,5788800,386,6.0,89,100.0,,,,,43.25,5440.69,1.15,0.67,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
253,296191,0,,0,5,0,7918200,407,12.0,88,91.0,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,34051,1,7.0,4,11,0,13708800,1332,1.0,76,,,,,,2.33,2.22,0.48,0.62,7,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3
255,66824,0,,0,7,0,7920000,427,1.0,74,,5297.0,50309729.6,1.35,0.02,4.67,85.36,2.86,7.48,11,0,0,8,0,0,0,1,0,0,0,0,8,1,0,5
256,197900,1,8.0,3,10,0,5788800,386,148.0,89,68.0,,,,,44.4,2201.84,1.58,1.57,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,8
257,1297,1,8.0,4,12,0,8899200,939,,79,,153700.92,170941882835.08,2.94,6.81,31.08,2782.24,2.1,3.64,54,0,0,5,0,0,0,0,0,0,0,0,5,0,0,21
258,34066,1,7.0,5,11,0,13708800,1332,6.0,76,83.0,,,,,29.9,3967.49,2.56,6.07,11,0,0,4,0,0,0,0,0,0,0,0,5,0,0,2
259,165139,1,9.0,3,12,0,5412600,250,3.0,95,100.0,71079.39,64033690180.6,4.53,19.69,13.1,1444.33,4.14,18.78,379,49,1,93,70,126,0,34,1,0,0,5,72,55,5,98
260,1300,0,,0,12,0,8899200,939,2.0,79,,105502.83,35203221566.14,1.68,0.99,11.93,804.07,3.04,7.77,5,0,0,3,0,0,0,0,0,0,0,0,3,0,0,22
261,263446,1,,0,8,0,9991800,259,1.0,81,,,,,,3.55,29.52,2.09,3.09,1,0,0,1,0,3,0,1,0,0,0,0,1,0,0,4
262,460055,1,9.0,3,11,0,9732600,808,2.0,71,,29161.73,5509352333.13,2.36,3.9,22.3,3634.65,3.13,8.65,73,0,0,24,0,5,0,2,0,0,0,0,24,2,0,32
263,66842,2,8.0,3,7,0,7920000,427,1.0,74,,265598.5,197621492574.75,1.15,0.67,6.03,272.04,5.89,39.6,72,26,0,20,24,133,0,7,0,0,0,0,22,5,0,24
264,427292,1,8.0,3,18,0,11808000,935,2.0,86,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
265,263453,0,,0,8,0,9991800,259,2.0,81,,,,,,20.88,1938.03,2.16,3.21,1,0,0,11,0,0,0,0,0,0,0,0,12,0,0,2
266,296222,0,,0,5,0,7918200,407,1.0,88,,,,,,6.2,17.36,0.01,1.52,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
267,165152,1,,3,12,0,5412600,250,3.0,95,100.0,,,,,9.86,240.41,1.55,0.86,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
268,460075,1,,3,11,0,9732600,808,2.0,71,,3446.27,39042294.93,1.69,0.94,25.34,2166.81,2.67,7.58,134,0,0,16,0,2,0,1,0,0,0,0,16,1,0,21
269,34092,1,8.0,3,11,0,13708800,1332,25.0,76,84.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
270,263483,0,,0,8,0,9991800,259,,81,,318024.17,200750167622.47,0.71,1.5,8.31,1099.38,5.49,28.96,24,0,0,17,0,0,0,0,0,0,0,0,18,0,0,11
271,296255,1,9.0,5,5,0,7918200,407,1.0,88,,154001.89,55010578298.99,1.08,0.59,27.76,2581.74,2.27,4.61,40,0,0,8,0,0,0,0,0,0,0,0,8,0,0,2
272,66885,0,,0,7,0,7920000,427,,74,,31603.79,6980558338.31,3.01,7.59,13.36,1775.83,4.92,25.96,77,15,0,42,19,33,0,14,0,0,0,0,38,18,0,53
273,263497,1,,0,8,0,9991800,259,1.0,81,,40120.75,4517373881.19,1.15,0.67,5.25,97.69,2.14,2.79,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
274,427349,0,,0,18,0,11808000,935,,86,,26975.59,7755537751.24,3.7,12.6,25.92,2966.68,2.96,8.51,139,0,0,21,0,0,0,0,0,0,0,0,21,0,0,4
275,197978,1,9.0,3,10,0,5788800,386,9.0,89,88.0,,,,,20.41,3324.57,3.43,10.97,11,0,0,7,0,0,0,0,0,0,0,0,7,0,0,14
276,197979,0,,0,10,0,5788800,386,,89,,189817.73,80900550829.13,1.38,0.82,19.57,1940.21,3.4,12.32,28,0,0,22,0,0,0,0,0,0,1,1,22,0,1,196
277,427361,0,,0,18,0,11808000,935,2.0,86,,82015.24,81764549784.37,4.07,15.05,42.64,4337.97,2.03,3.57,45,1,0,14,1,15,0,2,0,0,0,0,13,3,0,3
278,263523,0,,0,8,0,9991800,259,,81,,1339.4,2266209.84,1.47,0.21,5.48,122.47,3.78,16.21,26,0,0,7,0,2,0,2,0,0,0,0,7,2,0,12
279,394603,0,,0,2,0,8251200,1099,2.0,74,,15166.17,1080411320.97,1.8,1.28,13.56,1231.72,4.0,16.24,65,0,0,11,0,0,0,0,0,0,0,0,11,0,0,22
280,230769,0,,0,1,0,13262400,2613,,32,,,,,,2.77,18.95,2.6,5.85,0,0,0,4,0,0,0,1,0,0,0,0,4,1,0,3
281,460145,0,,0,11,0,9732600,808,,71,,132072.0,86107092924.57,2.93,7.36,14.24,1740.74,4.76,24.34,33,0,0,11,0,5,0,4,0,0,0,0,11,4,0,45
282,34164,1,8.0,3,11,0,13708800,1332,2.0,76,,197083.86,97926523071.55,1.02,0.85,6.36,157.38,4.61,23.64,25,0,0,8,0,0,0,0,0,0,0,0,8,0,0,10
283,198012,1,9.0,3,10,0,5788800,386,16.0,89,81.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
284,394625,1,8.0,5,2,0,8251200,1099,1.0,74,,10886.25,1978743039.06,4.9,23.1,17.25,1918.64,3.74,14.84,207,0,0,36,0,82,0,4,0,0,0,0,37,4,0,79
285,263560,1,,0,8,0,9991800,259,1.0,81,,7800.09,1074460532.78,4.47,18.01,26.51,4007.34,2.86,7.35,132,0,0,26,0,0,0,1,0,0,0,0,26,1,0,25
286,165257,2,,3,12,0,5412600,250,6.0,95,100.0,,,,,21.7,1170.81,1.4,0.21,2,0,0,1,1,1,0,0,0,0,0,0,1,1,0,3
287,427403,0,,0,18,0,11808000,935,2.0,86,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,394636,1,8.0,3,2,0,8251200,1099,15.0,74,73.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,460171,2,,0,11,0,9732600,808,2.0,71,,244984.75,98032412885.69,0.94,0.87,13.16,858.79,4.27,19.62,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0
290,329114,0,,0,14,0,8870400,1402,1.0,86,,,,,,17.69,2439.71,3.33,9.97,14,0,0,16,1,4,0,2,0,0,0,0,15,3,0,13
291,460187,0,,0,11,0,9732600,808,3.0,71,100.0,,,,,21.5,1781.75,3.46,11.68,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
292,460189,1,8.0,3,11,0,9732600,808,2.0,71,,59030.6,34166238825.6,3.59,12.0,20.82,2806.78,3.27,10.03,67,0,0,47,0,12,0,1,0,0,0,0,46,1,0,50
293,34206,1,,0,11,0,13708800,1332,5.0,76,100.0,66022.18,19673641054.97,2.39,4.32,21.29,2967.13,3.12,9.03,57,0,0,21,1,24,0,4,0,0,0,0,20,5,0,32
294,394659,0,,0,2,0,8251200,1099,2.0,74,,453926.75,270250949781.19,0.66,1.17,11.64,964.23,3.43,11.51,35,0,0,1,0,91,0,9,0,0,0,0,1,10,0,21
295,263588,1,,3,8,0,9991800,259,,81,,129088.5,16351226270.25,0.01,1.99,3.85,53.13,3.53,11.68,2,0,0,6,0,0,0,0,0,0,0,0,6,0,0,9
296,230821,1,9.0,3,1,0,13262400,2613,1.0,32,,,,,,15.65,1032.93,2.89,7.56,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6
297,66983,2,9.0,6,7,0,7920000,427,3.0,74,100.0,192196.91,74404776889.9,1.05,0.62,10.65,788.4,5.75,40.41,127,0,0,2,0,282,0,3,0,0,0,0,2,2,0,12
298,198055,1,,3,10,0,5788800,386,1.0,89,,23391.25,9364681038.59,4.13,15.05,5.27,338.0,11.05,132.6,606,0,0,29,0,0,0,0,0,0,0,0,29,0,0,59
299,66986,0,,0,7,0,7920000,427,2.0,74,,,,,,10.43,383.67,1.97,2.01,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
300,198059,2,,6,10,0,5788800,386,1.0,89,,,,,,12.55,892.25,4.44,23.86,155,0,0,36,0,0,0,0,0,0,0,0,36,0,0,67
301,66992,0,,0,7,0,7920000,427,2.0,74,,,,,,21.43,1487.46,4.15,20.53,56,0,0,4,0,0,0,0,0,0,0,0,5,0,0,12
302,427444,0,,0,18,0,11808000,935,5.0,86,100.0,30885.06,5304400709.11,3.06,8.5,13.93,1568.65,5.2,27.96,46,0,0,8,0,1,0,2,0,0,0,0,7,3,0,4
303,1466,1,9.0,3,12,0,8899200,939,9.0,79,88.0,86701.79,42289094010.81,2.43,4.57,22.42,3124.49,3.12,9.04,71,0,0,22,0,0,0,0,0,0,0,0,22,0,0,96
304,198076,0,,0,10,0,5788800,386,,89,,,,,,12.68,2678.5,4.97,22.81,9,0,0,6,0,0,0,0,0,0,0,0,6,0,0,8
305,460222,2,9.0,3,11,0,9732600,808,,71,,95500.45,66342428501.34,2.8,5.93,21.38,1709.81,3.87,18.42,202,4,0,30,4,7,0,4,0,0,0,0,31,4,0,36
306,427457,0,,0,18,0,11808000,935,6.0,86,66.0,770.1,157128.89,2.08,3.34,23.58,2954.83,2.96,8.39,67,0,0,9,0,14,0,3,0,0,0,0,9,3,0,0
