id,course_id,start,end,course_type,category,interval
4148,course-v1:TsinghuaX-Chuange+00510888X+2015_T2,2015/3/16 8:00,2017/3/16 0:30,0,,731 
7218,course-v1:TsinghuaX+70150023X+sp,2016/8/1 8:00,,1,engineering,
4155,course-v1:TsinghuaX-Chuange+30640014X+2015_T2,2015/4/13 9:00,2017/4/13 1:30,0,,731 
3957,course-v1:CIE+THU00020X+2015_T2,2016/2/1 8:00,2018/2/1 0:30,0,,731 
3956,course-v1:CIE+THU00019X+2015_T2,2016/2/1 8:00,2018/2/1 0:30,0,,731 
7251,course-v1:RiceX+RELI157x+sp,2016/8/1 8:00,,1,,
3955,course-v1:CIE+THU00002X+2015_T2,2016/2/1 8:00,2018/2/1 0:00,0,,731 
4197,course-v1:TsinghuaX-wut+30640014X+2015_T2,2015/4/13 9:00,2017/4/13 0:30,0,,731 
10860,course-v1:sjtuxy+040301+2017-T3,2017/4/12 8:00,2019/4/12 8:00,0,,730 
10801,course-v1:NYIF+CPRx+2T2017,2017/5/16 8:00,2019/5/16 8:00,0,,730 
10211,course-v1:UBCx+SoftConst1x+3T2017,2017/8/15 8:00,2019/8/15 8:00,0,,730 
10213,course-v1:UBCx+SoftEng1x+1T2018,2018/1/9 8:00,2020/1/9 8:00,0,,730 
5901,course-v1:NTHU+MOOC_04_001+sp,2015/9/14 8:00,,1,physics,
11264,course-v1:UBCx+FBSEx+2T2017,2017/5/15 8:00,2019/5/15 8:00,0,,730 
11125,course-v1:UCSanDiegoX+CSE190x+3T2017,2017/9/1 8:00,2019/9/1 8:00,0,,730 
10212,course-v1:UBCx+SoftConst2x+3T2017,2017/10/10 8:00,2019/10/10 8:00,0,,730 
10844,course-v1:NYIF+RMPC1.2x+1T2017,2017/4/18 8:00,2019/4/18 8:00,0,,730 
10845,course-v1:NYIF+RMPC1.3x+1T2017,2017/4/18 8:00,2019/4/18 8:00,0,,730 
10199,course-v1:PennX+ROBO3x+2T2017,2017/7/10 8:00,2019/7/10 8:00,0,,730 
10200,course-v1:PennX+ROBO4x+3T2017,2017/10/2 8:00,2019/10/2 8:00,0,,730 
9581,course-v1:UBCx+ITSx+1T2017,2017/2/15 8:00,2019/2/15 8:00,0,,730 
4924,course-v1:TsinghuaX+10430494X_2015_2+sp,2016/8/1 8:00,,1,physics,
10210,course-v1:UBCx+HtC2x+2T2017,2017/6/20 8:00,2019/6/20 8:00,0,,730 
10840,course-v1:NYIF+RMPC1.4x+1T2017,2017/4/18 8:00,2019/4/18 8:00,0,,730 
10209,course-v1:UBCx+HtC1x+2T2017,2017/4/25 8:00,2019/4/25 8:00,0,,730 
10198,course-v1:PennX+ROBO2x+2T2017,2017/7/10 8:00,2019/7/10 8:00,0,,730 
10842,course-v1:NYIF+RMPC1.5x+1T2017,2017/4/18 8:00,2019/4/18 8:00,0,,730 
8632,course-v1:TsinghuaX+30640014X-p5+sp,2016/12/1 8:00,,1,foreign language,
11639,course-v1:UBCx+EcodesignX+2T2017,2017/5/18 8:00,2019/5/18 8:00,0,,730 
10841,course-v1:NYIF+RMPC1.1x+1T2017,2017/4/18 8:00,2019/4/18 8:00,0,,730 
9433,course-v1:ZK+06093+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9378,course-v1:ZK+00316+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9411,course-v1:ZK+07729+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9437,course-v1:ZK+07874+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9367,course-v1:ZK+00147+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9416,course-v1:ZK+00199+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9408,course-v1:ZK+07303+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9368,course-v1:ZK+00149+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9425,course-v1:ZK+03708+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9410,course-v1:ZK+07726+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9424,course-v1:ZK+03706+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9387,course-v1:ZK+02133+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9431,course-v1:ZK+06089+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
2044,course-v1:CDU+04420040+2015_T1,2015/1/1 8:00,2016/12/31 0:00,0,,730 
9428,course-v1:ZK+06087+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9399,course-v1:ZK+04751+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9566,course-v1:TsinghuaX+00680142X_p10+sp,2016/9/12 10:00,,1,,
9365,course-v1:ZK+00054+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9417,course-v1:ZK+00603+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9390,course-v1:ZK+02139+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9362,course-v1:ZK+00023+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9423,course-v1:ZK+02658+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9414,course-v1:ZK+00067+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9381,course-v1:ZK+00709+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9361,course-v1:ZK+00022+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9438,course-v1:ZK+07875+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9415,course-v1:ZK+00182+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9371,course-v1:ZK+00152+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9376,course-v1:ZK+00186+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9400,course-v1:ZK+05424+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9406,course-v1:ZK+07117+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
11006,course-v1:GXUST+2017041901X+2017_T1,2017/5/9 8:00,,1,computer,
9394,course-v1:ZK+03312+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9374,course-v1:ZK+00183+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9389,course-v1:ZK+02136+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9385,course-v1:ZK+01848+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9427,course-v1:ZK+04231+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
12058,course-v1:Tsinghua+Thesis2017X+2017_T1,2017/6/19 8:00,,1,education,
9388,course-v1:ZK+02134+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9379,course-v1:ZK+00318+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
10151,course-v1:HUBU+2017022702X+sp,2017/3/31 8:00,,1,foreign language,
10284,course-v1:PekingX+04332960X+sp,2017/5/4 8:00,,1,,
9366,course-v1:ZK+00058+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
10259,course-v1:BIT+BIT2016001+sp,2016/10/10 8:00,,1,computer,
9375,course-v1:ZK+00185+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9420,course-v1:ZK+02460+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9426,course-v1:ZK+03709+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9405,course-v1:ZK+07114+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9363,course-v1:ZK+00034+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9434,course-v1:ZK+06169+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9260,course-v1:TsinghuaX+40670453X_p4+sp,2017/1/22 8:00,,1,education,
9370,course-v1:ZK+00151+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9386,course-v1:ZK+02129+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9436,course-v1:ZK+07868+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9403,course-v1:ZK+05723+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9401,course-v1:ZK+05722+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
495,ChengDuU/09420020/2014_T2,2015/1/1 8:00,2016/12/31 0:00,0,,730 
9430,course-v1:ZK+06088+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9380,course-v1:ZK+00320+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9395,course-v1:ZK+03331+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9384,course-v1:ZK+00755+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9412,course-v1:ZK+08984+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9369,course-v1:ZK+00150+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9421,course-v1:ZK+02447+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9422,course-v1:ZK+02628+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9419,course-v1:ZK+02358+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9418,course-v1:ZK+01564+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9396,course-v1:ZK+04026+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9377,course-v1:ZK+00315+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
481,ChengDuU/04420030/2014_T2,2015/1/1 8:00,2016/12/31 0:00,0,,730 
9391,course-v1:ZK+02140+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9432,course-v1:ZK+06090+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
9413,course-v1:ZK+00043+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
479,ChengDuU/09190350/2014_T2,2015/1/1 8:00,2016/12/31 0:00,0,,730 
9409,course-v1:ZK+07725+J,2018/1/1 8:00,2020/1/1 0:00,0,,730 
6972,course-v1:TsinghuaX+60240013X+2016_Y01,2016/8/11 0:00,2018/8/10 0:00,0,,729 
9435,course-v1:ZK+07867+J,2018/1/2 8:00,2020/1/1 0:00,0,,729 
10197,course-v1:PennX+ROBO1x+1T2017,2017/4/17 8:00,2019/4/10 8:00,0,,723 
11740,course-v1:GeorgetownX+BIOX-201-01x+2T2017_2,2017/5/19 8:00,2019/5/10 8:00,0,,721 
10934,course-v1:NYIF+PFPPP1.PC4x+1T2017,2017/4/18 8:00,2019/4/9 8:00,0,,721 
10936,course-v1:NYIF+PFPPP1.PC2x+1T2017,2017/4/18 8:00,2019/4/9 8:00,0,,721 
10932,course-v1:NYIF+PFPPP1.PC6x+1T2017,2017/4/18 8:00,2019/4/9 8:00,0,,721 
10935,course-v1:NYIF+PFPPP1.PC3x+1T2017,2017/4/18 8:00,2019/4/9 8:00,0,,721 
10931,course-v1:NYIF+PFPPP1.PC7x+1T2017,2017/4/18 8:00,2019/4/9 8:00,0,,721 
10933,course-v1:NYIF+PFPPP1.PC5x+1T2017,2017/4/18 8:00,2019/4/9 8:00,0,,721 
6967,course-v1:gxnun_TsinghuaX+MOOC101+2016_T2,2016/8/9 0:00,2018/7/27 0:00,0,,717 
521,TSINGHUA/10430484_2015X/2015_T1,2015/3/2 9:00,2017/2/15 13:30,0,,716 
11126,course-v1:UCSanDiegoX+CSE165x+2T2017,2017/5/15 8:00,2019/5/1 8:00,0,,716 
10937,course-v1:NYIF+PFPPP1.PC1x+1T2017,2017/4/18 8:00,2019/4/4 8:00,0,,716 
11016,course-v1:NYIF+MA1.3x+1T2017,2017/4/18 8:00,2019/4/1 8:00,0,,713 
11017,course-v1:NYIF+MA1.2x+1T2017,2017/4/18 8:00,2019/4/1 8:00,0,,713 
11015,course-v1:NYIF+MA1.4x+1T2017,2017/4/18 8:00,2019/4/1 8:00,0,,713 
11018,course-v1:NYIF+MA1.1x+1T2017,2017/4/18 8:00,2019/4/1 8:00,0,,713 
10460,course-v1:GeorgetownX+PHYX-008-01x+1T2017,2017/4/18 8:00,2019/4/1 8:00,0,,713 
11014,course-v1:NYIF+MA1.5x+1T2017,2017/4/18 8:00,2019/4/1 8:00,0,,713 
8525,course-v1:PekingX+03530190x+3T2016,2016/11/7 8:00,2018/10/17 8:00,0,,709 
2230,course-v1:ThtfSEM+THTF_5_01+2015_07,2015/7/22 8:00,2017/6/30 0:00,0,,709 
7516,course-v1:RICEx+AdvPHY1x+2T2016,2016/9/27 8:00,2018/8/31 8:00,0,,703 
5535,course-v1:cqu+cqu0225+2016_T2,2015/1/1 0:00,2016/12/1 0:00,0,,700 
7151,course-v1:TsinghuaX+30240184+sp,2016/8/1 8:00,,1,computer,
5777,course-v1:chongqinguniversity+MATH10032+2018,2015/1/1 0:00,2016/12/1 0:00,0,,700 
11124,course-v1:UCSDx+CSE167x+1T2017,2017/6/1 8:00,2019/5/1 8:00,0,,699 
9464,course-v1:DGUT_CS+CS002+2016_T2,2017/1/11 8:00,2018/12/1 8:00,0,,689 
9919,course-v1:sdjtxy+040304+20172,2017/2/17 8:00,2018/12/31 8:00,0,,682 
1809,course-v1:TsinghuaX+00691153X_tv+2015_T1,2014/9/9 9:00,,1,,
7864,course-v1:neu+SE001+2016_T2,2015/2/28 8:00,2016/12/31 23:30,0,,673 
2896,course-v1:ThtfSEM+THTF_6_01+2015_08,2015/8/31 8:00,2017/6/30 23:30,0,,670 
2938,course-v1:ThtfSEM+THTF_6_02+2015_09,2015/9/10 8:00,2017/6/30 23:30,0,,660 
10255,course-v1:PekingX+02930106x+1T2017,2017/3/13 8:00,2018/12/31 8:00,0,,658 
10254,course-v1:PekingX+02534010x+1T2017,2017/3/13 8:00,2018/12/31 8:00,0,,658 
11675,course-v1:TsinghuaX+70612463X+sp,2017/6/1 8:00,,1,social science,
4171,course-v1:TsinghuaX+test+2015_T1,2016/3/2 9:00,2017/12/15 0:00,0,,653 
1502,course-v1:TsinghuaX+MOOC101+2014_T2,2015/6/2 8:00,2017/3/11 0:00,0,,648 
3254,course-v1:yzu-TsinghuaX+00740043X+2015_T2,2015/3/2 9:00,2016/12/2 0:00,0,,641 
11064,course-v1:SDJTU+070203A+2017_T1,2017/3/1 8:00,2018/12/1 17:00,0,,640 
8611,course-v1:CPVS+CPVS_HY002+2016_T2,2016/12/1 0:00,2018/9/1 23:30,0,,640 
1498,course-v1:ieuX+MOOC003+2015_T2,2015/11/2 0:00,2017/7/23 23:30,0,,630 
7221,course-v1:TsinghuaX+34100325_X+sp,2016/8/1 8:00,,1,computer,
621,NCTU/nctucmszb/2015_T1,2015/4/15 7:00,2016/12/31 23:30,0,economics,627 
1495,course-v1:TsinghuaX+00612642X+_,2015/6/1 9:00,2017/2/12 12:00,0,,622 
1497,course-v1:MITx+15_390x+15_390x,2015/6/2 8:00,2017/2/10 0:00,0,,619 
4900,course-v1:USTBBB+test001+2014_T2,2015/12/25 8:00,2017/9/2 0:00,0,,617 
770,TestVpc/80512073X/2015_T1,2015/5/10 0:00,2016/12/31 23:30,0,,602 
1499,course-v1:TsinghuaX+10610204X+_T2,2015/6/2 12:00,2017/1/19 0:00,0,,597 
3480,course-v1:TsinghuaX-cug+60240013X+2015_T2,2015/3/19 8:00,2016/10/24 0:00,0,,585 
2945,course-v1:TestVpc+test1001+2015_T1,2015/5/1 8:00,2016/12/1 0:00,0,,580 
3470,course-v1:TsinghuaX-cug+00740043X+2015_T2,2015/3/2 9:00,2016/10/2 0:30,0,,580 
825,shanximooc/BIOL3028/2015_T1,2015/5/3 0:00,2016/11/22 23:30,0,,570 
695,NNGLOBAL/gem01/2015_T2,2015/3/1 8:00,2016/9/15 0:00,0,,564 
2793,course-v1:gznu10663+40670453X+2015_T2,2015/3/16 8:00,2016/9/16 0:00,0,,550 
8627,course-v1:TsinghuaX+30640014X-p1+sp,2016/12/1 8:00,,1,foreign language,
10051,course-v1:DelftX+NUCLEAR01x+1T2017,2017/3/1 8:00,2018/9/1 8:00,0,,549 
10535,course-v1:LinuxFoundationX+LFS101x+1T2017,2017/3/23 8:00,2018/9/23 8:00,0,,549 
10735,course-v1:LinuxFoundationX+LFS103x+2T2017,2017/6/8 8:00,2018/12/8 8:00,0,,548 
10714,course-v1:LinuxFoundationX+LFS132x+1T2017,2017/4/26 8:00,2018/10/26 8:00,0,,548 
7573,course-v1:LinuxFoundationX+LFS152x+3T2016,2016/10/12 8:00,2018/4/12 8:00,0,,547 
8105,course-v1:DelftX+EX101x+3T2016,2016/11/22 8:00,2018/5/23 8:00,0,,547 
7184,course-v1:MITx+6_002x+sp,2016/8/1 8:00,,1,,
7927,course-v1:EPFLx+MatlabeOctaveBeginnersX+1T2017,2017/1/1 8:00,2018/7/1 8:00,0,,546 
10741,course-v1:CLE+CLE201600731+2017_T1,2017/2/21 8:00,2018/8/21 0:00,0,,546 
2794,course-v1:gznu10663+ustcXLB05203a+2015_T2,2015/8/17 8:00,2017/2/10 1:30,0,,543 
10991,course-v1:sdjtu+240110+2017_T2,2017/4/1 8:00,2018/9/20 8:00,0,,537 
811,NNGLOBAL/mooc007/2015_T2,2015/4/1 8:00,2016/9/15 0:00,0,,533 
6822,course-v1:zhongrongxin+jbqy007+2016_7,2016/7/22 8:00,2017/12/31 0:00,0,,527 
3474,course-v1:TsinghuaX-cug+10430494X+2015_T2,2015/3/2 9:00,2016/8/3 0:00,0,,520 
3473,course-v1:TsinghuaX-cug+30240243X+2015_T2,2015/3/2 9:00,2016/8/3 0:00,0,,520 
7879,course-v1:ncvt+MDGL+2016-2,2016/9/28 8:00,2018/3/1 0:30,0,,519 
684,QLU/OC001/2015_T1,2015/3/15 9:00,2016/8/15 0:00,0,,519 
7250,course-v1:TsinghuaX+00040132X+sp,2016/8/1 8:00,,1,art,
4002,course-v1:bdschool+40670453X+2015_T2,2015/1/15 0:00,2016/6/15 0:00,0,,517 
5761,course-v1:dianlu+kx001+2015,2015/1/1 8:00,2016/6/1 0:00,0,,517 
4134,course-v1:USTC+TEST01+sandbox,2015/1/1 8:00,2016/6/1 0:00,0,,517 
4141,course-v1:USTC+ustcyy001+2016-2017-1,2015/1/1 8:00,2016/6/1 0:00,0,,517 
5569,course-v1:BeijingNormalUniversity+CS20160227+20160315,2015/1/1 8:00,2016/6/1 0:00,0,,517 
9257,course-v1:TsinghuaX+40670453X_p1+sp,2017/1/22 0:00,,1,education,
3169,course-v1:cejlu+420005+2015_T2,2015/1/1 8:00,2016/5/31 8:00,0,,516 
3589,course-v1:cejlu+244001+2015_T2,2015/1/1 8:00,2016/5/31 8:00,0,,516 
3416,course-v1:cejlu+174002+2015_T2,2015/1/1 8:00,2016/5/31 8:00,0,,516 
4196,course-v1:TsinghuaX-wut+00690242X+2015_T2,2015/3/2 10:00,2016/7/26 23:30,0,,513 
1779,course-v1:TsinghuaX+40670453X_tv+2015_T1,2015/3/16 8:00,,1,,
2780,course-v1:myvtc12753+00690242X+2015_T2,2015/3/2 10:00,2016/7/26 23:30,0,,513 
2781,course-v1:zjgsu10353+10800032X+2015_T2,2015/3/2 10:00,2016/7/26 23:30,0,,513 
11010,course-v1:ChongqingUX+CHEM10000X+sp,2017/5/20 8:00,,1,chemistry,
2778,course-v1:gznu10663+00690242X+2015_T2,2015/3/2 10:00,2016/7/26 23:30,0,,513 
4154,course-v1:TsinghuaX-Chuange+00690242X+2015_T2,2015/3/2 10:00,2016/7/26 23:30,0,,513 
2456,course-v1:shanghaimooc+TJ28056+2016_T1,2015/1/1 0:00,2016/5/26 0:00,0,,511 
2715,course-v1:shanghaimooc+T001+2015,2015/1/1 0:00,2016/5/26 0:00,0,,511 
2719,course-v1:shanghaimooc+SH0007+2015,2015/1/1 0:00,2016/5/26 0:00,0,,511 
2722,course-v1:shanghaimooc+zh001+2015,2015/1/1 0:00,2016/5/26 0:00,0,,511 
2458,course-v1:shanghaimooc+TJ28042+2016_T1,2015/1/1 0:00,2016/5/26 0:00,0,,511 
2728,course-v1:shanghaimooc+DEMOCORUSE+2015,2015/1/1 0:00,2016/5/26 0:00,0,,511 
2455,course-v1:shanghaimooc+TJ28045+2016_T1,2015/1/1 0:00,2016/5/26 0:00,0,,511 
3756,course-v1:shanghaimooc+wh0002+2015,2015/1/1 0:00,2016/5/26 0:00,0,,511 
2457,course-v1:shanghaimooc+TJ28040+2016_T1,2015/1/1 0:00,2016/5/26 0:00,0,,511 
4272,course-v1:test+CS007+2015-12-30,2015/3/9 0:00,2016/7/31 0:00,0,,510 
6622,course-v1:hebei_Tsinghua+80512073X+2016_T1,2015/3/9 0:00,2016/7/31 0:00,0,,510 
3253,course-v1:yzu-TsinghuaX+20250064_1X+2015_T2,2015/3/16 8:00,2016/8/4 0:00,0,,507 
833,SpocDemo/10610193X/2015_T1,2016/12/10 8:00,2018/4/30 23:30,0,,507 
2784,course-v1:gznu10663+00612642X+2015_T2,2015/3/2 9:00,2016/7/19 23:30,0,,506 
2785,course-v1:zjgsu10353+00612642X+2015_T2,2015/3/2 9:00,2016/7/19 23:30,0,,506 
4153,course-v1:TsinghuaX-Chuange+00612642X+2015_T2,2015/3/2 9:00,2016/7/19 23:30,0,,506 
11323,course-v1:JNUX+07009156X+sp,2017/6/1 8:00,,1,medicine,
9520,course-v1:NUDT+000601502+sp,2016/10/10 8:00,,1,physics,
4194,course-v1:TsinghuaX-wut+30700313X+2015_T2,2015/3/4 9:00,2016/7/21 0:00,0,,505 
2776,course-v1:gznu10663+30700313X+2015_T2,2015/3/4 9:00,2016/7/21 0:00,0,,505 
2777,course-v1:zjgsu10353+30700313X+2015_T2,2015/3/4 9:00,2016/7/21 0:00,0,,505 
11719,course-v1:TsinghuaX+60610231_p1+sp,2017/6/1 8:00,,1,philosophy,
2817,course-v1:neu+SE001+2015_T2,2015/9/14 8:00,2017/1/29 23:30,0,,504 
4203,course-v1:TsinghuaX-wut+10610204X+2015_T2,2015/3/16 12:00,2016/7/31 0:00,0,,503 
4219,course-v1:TsinghuaX-yzu+10610204X+2015_T2,2015/3/16 12:00,2016/7/31 0:00,0,,503 
3483,course-v1:TsinghuaX-cug+10610204X+2015_T2,2015/3/16 12:00,2016/7/31 0:00,0,,503 
5899,course-v1:TsinghuaX+Thu02016001+2016_T1,2016/4/22 8:00,2017/9/5 7:30,0,,501 
2783,course-v1:zjgsu10353+10800032X+2015_T2_ZG,2015/3/20 0:00,2016/7/31 0:00,0,,499 
2782,course-v1:gznu10663+10800032X+2015_T2,2015/3/20 0:00,2016/7/31 0:00,0,,499 
9139,course-v1:TsinghuaX+00510133X+2017_T1,2017/2/22 20:00,2018/7/4 23:30,0,economics,497 
7072,course-v1:zhongrongxin+cw003+2016-8,2016/8/23 10:00,2017/12/31 23:30,0,,496 
3466,course-v1:TsinghuaX-cug+00701032X+2015_T2,2015/3/16 8:00,2016/7/21 17:00,0,,493 
2791,course-v1:gznu10663+00701032X+2015_T2,2015/3/16 8:00,2016/7/21 17:00,0,,493 
10984,course-v1:SDJTU+090213K+2016-T2,2016/8/25 8:00,2017/12/31 0:00,0,,493 
2792,course-v1:gznu10663+00690092X+2015_T2_,2015/3/10 8:00,2016/7/13 23:30,0,,492 
4201,course-v1:TsinghuaX-wut+00690092X+2015_T2,2015/3/10 8:00,2016/7/13 23:30,0,,492 
3010,course-v1:TsinghuaX-zjgsu+00690092X+2015_T2,2015/3/10 8:00,2016/7/13 23:30,0,,492 
2790,course-v1:myvtc12753+01030132X+2015_T2,2015/2/26 8:00,2016/6/30 0:00,0,,490 
2788,course-v1:gznu10663+01030132X+2015_T2,2015/2/26 8:00,2016/6/30 0:00,0,,490 
8710,course-v1:TsinghuaX+02090091X_p8+sp,2017/1/4 8:00,,1,,
2789,course-v1:zjgsu10353+01030132X+2015_T2,2015/2/26 8:00,2016/6/30 0:00,0,,490 
3249,course-v1:zjgsu-TsinghuaX+20250064X_tv+2015_T2,2015/3/16 9:00,2016/7/18 0:00,0,,490 
2698,course-v1:UQx+Think101x+sp,2016/11/9 8:00,,1,social science,
3250,course-v1:yzu-TsinghuaX+20250064X_tv+2015_T2,2015/3/16 9:00,2016/7/18 0:00,0,,490 
4220,course-v1:TsinghuaX-yzu+10610193X+2015_T2,2015/9/14 12:00,2017/1/15 0:00,0,,489 
3597,course-v1:TsinghuaX-cug+30240243X+2015_T2_,2015/3/26 8:00,2016/7/26 0:00,0,,488 
6562,course-v1:HongheUniversity+46025100+2016-2017-2,2017/8/20 0:00,2018/12/20 0:00,0,,487 
10793,course-v1:DelftX+DDA691x+1T2017,2017/4/10 8:00,2018/8/10 8:00,0,,487 
11188,course-v1:edX+DemoX.1+2T2017,2017/5/2 8:00,2018/8/31 8:00,0,,486 
11360,course-v1:WageningenX+NUTR103+2T2017,2017/5/30 8:00,2018/9/28 8:00,0,,486 
3016,course-v1:TsinghuaX-zjgsu+10421145X+2015_T2,2015/3/23 8:00,2016/7/20 8:00,0,,485 
3797,course-v1:CIE+SHC001+2015_T2,2015/9/7 8:00,2016/12/30 0:00,0,,480 
5665,course-v1:cqu+IPG01002+2016-T2,2017/3/8 8:00,2018/6/30 18:00,0,,479 
7116,course-v1:NGO20X+USTC2016002+2016_T2,2016/9/9 8:00,2018/1/1 0:00,0,economics,479 
2795,course-v1:gznu10663+gx01640603_103138_1+2015_T2,2015/3/15 8:00,2016/7/5 0:00,0,,478 
2796,course-v1:zjgsu10353+gx01640603_103138_1+2015_T2,2015/3/15 8:00,2016/7/5 0:00,0,,478 
3799,course-v1:CIE+UL001+2015_T2,2015/9/11 0:00,2016/12/30 0:30,0,education,476 
8130,course-v1:DelftX+EX102+1T2017,2017/2/1 8:00,2018/5/23 8:00,0,,476 
8104,course-v1:DelftX+EX103x+1T2017,2017/2/1 8:00,2018/5/23 8:00,0,,476 
3472,course-v1:TsinghuaX-cug+10610224X_tv+2015_T2,2015/4/8 20:00,2016/7/25 0:00,0,,473 
3252,course-v1:zjgsu-TsinghuaX+10610224X_tv+2015_T2,2015/4/8 20:00,2016/7/25 0:00,0,,473 
4221,course-v1:TsinghuaX-yzu+10610224X_tv+2015_T2,2015/4/8 20:00,2016/7/25 0:00,0,,473 
1291,course-v1:TsinghuaX+00690863X+__,2016/3/7 8:00,2017/6/21 23:30,0,history,472 
3803,course-v1:CIE+FDC001+2015_T2,2015/9/16 0:00,2016/12/30 1:30,0,,471 
10575,course-v1:tsinghua+cs+2017,2016/9/12 8:00,2017/12/24 0:00,0,,468 
1646,course-v1:TsinghuaX+30140393X+_,2015/6/18 9:00,2016/9/23 9:00,0,,463 
3479,course-v1:TsinghuaX-cug+00510888X+2015_T2,2015/3/16 8:00,2016/6/16 1:00,0,,458 
8250,course-v1:LinuxFoundationX+LFS161x+2T2016,2016/11/16 8:00,2018/2/16 8:00,0,,457 
10717,course-v1:TsinghuaX+MOOC102+2017_T1,2017/4/5 8:00,2018/7/6 0:00,0,,457 
8695,course-v1:UniversitySDJT+240118+2016_T2,2016/10/1 8:00,2017/12/31 10:00,0,,456 
7163,course-v1:TsinghuaX+THU201602+sp,2016/8/1 8:00,,1,electrical,
4367,course-v1:tsinghua1+chawenhua1+2015t,2015/12/14 0:00,2017/3/14 0:00,0,,456 
1478,course-v1:ieuX+MOOC001+2015_T2,2015/9/30 8:00,2016/12/29 8:00,0,,456 
6993,course-v1:University+932501+2016-T1,2016/9/1 8:00,2017/12/1 0:00,0,,456 
2977,course-v1:TsinghuaX-zjgsu+MOOC101+2015_T2,2014/12/12 8:00,2016/3/11 0:00,0,,455 
9509,course-v1:EPFLx+PHYS-209x+3T2016,2017/2/2 8:00,2018/5/1 8:00,0,,453 
3493,course-v1:TsinghuaX-cie+60510102X+2015_T2,2015/10/8 8:00,2016/12/30 0:00,0,,449 
6155,course-v1:test+CS111+2016_T1,2015/3/9 0:00,2016/5/30 0:00,0,,448 
7240,course-v1:TsinghuaX+00804723X+sp,2016/8/1 8:00,,1,art,
