,eid,gender,birth_year,edu_degree,course_category,course_type,course_duration,student_amount,course_amount,dropout_rate_of_course,dropout_rate_of_user,L_mean,L_var,L_skew,L_kurtosis,S_mean,S_var,S_skew,S_kurtosis,11,12,13,14,21,22,23,24,31,32,33,34,41,42,43,44
138,11769,0,,0,18,0,10972740,1526,1.0,73,,32139.31,14759826824.28,5.07,24.72,26.12,2872.02,2.87,8.19,421,44,0,36,47,86,0,11,0,0,0,0,33,14,0,220
139,11786,0,,0,18,0,10972740,1526,3.0,73,66.0,122438.24,84690210963.0,3.21,9.27,26.93,2544.73,2.68,7.5,249,38,0,9,37,95,0,12,0,0,0,0,10,12,0,8
140,11819,1,8.0,3,18,0,10972740,1526,1.0,73,,11314.71,1917116920.21,4.54,18.78,24.35,3081.88,2.86,7.47,220,35,0,18,36,73,0,5,0,0,0,0,17,6,0,78
141,11879,0,,0,18,0,10972740,1526,1.0,73,,67823.65,30211345654.32,2.84,7.07,22.24,1958.76,3.35,12.41,261,4,0,29,6,26,0,10,0,0,0,0,27,12,0,165
142,11979,0,,0,18,0,10972740,1526,2.0,73,,288240.11,247272446478.32,1.78,1.77,10.13,399.04,3.61,14.23,27,24,0,9,21,110,0,11,0,0,0,0,12,8,0,88
143,12001,0,,0,18,0,10972740,1526,2.0,73,,71236.6,13883277632.74,1.86,2.61,23.87,2415.91,2.78,7.51,431,52,0,48,55,124,1,12,0,0,0,1,45,16,0,214
144,12026,0,,0,18,0,10972740,1526,1.0,73,,100541.41,15131790397.07,1.4,1.51,28.21,2602.35,2.26,5.0,499,55,0,33,51,71,0,10,0,0,0,0,37,6,0,103
145,12085,2,9.0,6,18,0,10972740,1526,3.0,73,33.0,117589.43,54747821825.39,1.89,1.78,42.34,3694.09,1.96,4.01,27,0,0,7,0,0,0,0,0,0,0,0,7,0,0,24
146,12117,1,9.0,3,18,0,10972740,1526,3.0,73,66.0,40068.99,5375231051.75,3.0,10.48,21.34,1963.62,3.12,10.3,569,45,0,29,36,183,0,18,0,0,0,1,38,9,1,187
147,12161,2,8.0,7,18,0,10972740,1526,2.0,73,,70951.66,65869431561.05,4.13,15.65,25.1,2373.28,2.95,8.81,191,41,0,22,39,134,0,21,0,0,0,0,24,19,0,122
148,12163,1,9.0,4,18,0,10972740,1526,6.0,73,16.0,21246.4,2893962486.98,4.88,30.56,32.79,3676.73,2.42,5.35,975,106,0,63,103,220,0,30,0,0,0,0,66,27,0,178
149,12178,1,9.0,3,18,0,10972740,1526,1.0,73,,52446.61,54285341814.24,4.96,22.76,20.7,2050.01,3.36,12.21,330,40,0,22,39,79,0,11,0,0,0,0,23,10,0,122
150,12228,0,,0,18,0,10972740,1526,6.0,73,66.0,28615.94,4216293396.54,4.66,25.02,28.76,2516.22,2.65,7.5,891,87,0,53,77,315,0,30,0,0,0,0,63,20,0,278
151,12471,0,,0,18,0,10972740,1526,5.0,73,40.0,67090.14,31291210914.55,3.02,7.64,25.96,2693.02,2.91,8.86,211,16,0,18,18,41,0,5,0,0,0,0,16,8,0,73
152,12479,0,,0,18,0,10972740,1526,2.0,73,,79020.46,22524732468.02,2.01,2.69,25.63,2479.26,2.79,8.01,544,53,0,29,52,87,0,15,0,0,0,0,31,14,0,155
153,12537,1,9.0,3,18,0,10972740,1526,13.0,73,46.0,108905.16,57336380045.73,3.13,9.81,22.65,2170.01,3.19,10.5,8,2,0,5,3,3,0,2,0,0,0,0,4,3,0,104
154,12540,0,,0,18,0,10972740,1526,1.0,73,,12109.38,754589224.63,2.94,8.43,24.42,2796.72,3.02,9.18,642,57,0,38,59,108,0,9,0,0,0,0,35,11,0,241
155,12811,0,,0,18,0,10972740,1526,2.0,73,,2392.58,87012485.82,5.04,23.54,26.8,3620.93,2.8,7.13,366,72,0,15,62,233,0,21,0,0,0,0,25,11,0,86
156,12876,1,9.0,3,18,0,10972740,1526,13.0,73,69.0,34180.8,4200824934.83,2.92,9.07,27.89,2962.29,2.54,6.1,410,61,0,22,51,236,0,18,0,0,0,2,32,9,2,131
157,13122,1,9.0,4,18,0,10972740,1526,4.0,73,0.0,34300.31,6202139428.75,5.3,34.9,21.43,1852.86,3.29,12.23,879,72,0,32,64,187,0,22,0,0,0,0,40,14,0,162
158,13188,1,9.0,3,18,0,10972740,1526,4.0,73,50.0,150543.26,24706328938.09,0.92,0.42,14.57,835.42,3.26,11.05,0,0,0,2,0,18,0,2,0,0,0,0,2,2,0,43
159,13233,1,9.0,3,18,0,10972740,1526,1.0,73,,53509.31,4667906380.69,1.41,1.32,16.82,1586.73,3.86,17.14,10,33,0,3,26,413,0,54,0,0,4,14,10,47,14,199
160,14086,0,,0,18,0,9387000,535,1.0,87,,16481.5,2231460784.2,6.9,58.74,42.83,6015.84,1.96,2.53,699,67,0,7,66,175,0,1,0,0,0,0,8,0,0,0
161,14119,2,9.0,3,18,0,9387000,535,8.0,87,62.0,89700.77,30663773808.58,3.13,10.98,20.36,1797.12,3.48,12.59,509,28,0,140,28,77,0,13,0,0,0,1,141,13,1,29
162,14143,1,9.0,0,18,0,9387000,535,5.0,87,0.0,326058.89,59823283580.99,0.04,1.58,18.83,442.05,3.43,15.46,64,3,0,54,4,0,0,0,0,0,0,0,54,1,0,21
163,14380,0,,0,18,0,9387000,535,4.0,87,25.0,170852.62,71746323967.01,2.14,3.79,15.83,1216.21,5.23,29.88,128,3,0,108,3,6,0,3,0,0,0,0,108,3,0,49
164,14452,1,7.0,7,18,0,9387000,535,4.0,87,0.0,13839.03,231098786.52,1.54,2.03,68.51,6361.27,1.25,0.58,209,2,29,10,2,0,0,0,29,0,19,0,10,0,0,9
165,14473,2,,0,18,0,9387000,535,2.0,87,,31887.16,6222566791.81,4.72,27.96,33.82,4320.94,2.38,4.74,596,71,4,62,55,220,0,26,2,0,0,2,80,10,0,11
166,14475,0,,0,18,0,9387000,535,2.0,87,,32731.68,4590197355.75,3.06,9.99,37.07,4366.92,2.19,4.06,667,56,1,61,46,160,0,18,1,0,0,0,72,8,0,33
167,14515,1,9.0,6,18,0,9387000,535,2.0,87,,55254.42,12749898293.45,2.87,8.69,27.83,2568.09,2.76,7.95,338,32,2,23,23,201,0,24,1,0,1,4,34,15,3,17
168,14596,1,8.0,7,18,0,9387000,535,2.0,87,,155180.07,160584582943.93,3.09,8.22,7.77,467.07,8.15,80.95,2219,60,0,32,47,145,0,16,0,0,0,0,46,3,0,7
169,14832,2,9.0,6,18,0,9387000,535,1.0,87,,115893.65,71066247022.69,3.38,11.48,18.98,2513.14,3.6,12.69,763,45,0,22,37,91,0,9,0,0,0,0,31,1,0,14
170,15715,1,,0,5,0,9626400,545,53.0,85,88.0,153006.17,163800523263.58,2.9,7.13,15.41,1107.72,4.21,21.24,550,0,0,23,0,0,0,0,0,0,0,0,23,0,0,75
171,15782,1,8.0,3,5,0,9626400,545,8.0,85,37.0,9355.38,909042002.71,6.06,41.13,5.15,245.02,11.54,158.78,13607,0,0,45,0,331,0,14,0,0,0,0,45,14,0,73
172,15974,1,9.0,3,5,0,9626400,545,4.0,85,50.0,126000.12,29588656585.11,1.76,2.22,11.12,815.55,4.69,29.27,3,0,0,2,0,364,0,18,0,0,0,0,2,18,0,132
173,16487,2,,0,11,0,6708600,438,3.0,82,33.0,85777.89,45747903316.02,2.48,4.93,15.11,1521.96,3.94,17.21,157,0,0,74,0,95,0,18,0,0,0,0,74,18,0,131
174,16565,2,,0,11,0,6708600,438,,82,,56641.48,41544385933.46,5.35,29.15,30.83,4139.35,2.64,6.17,120,1,0,63,1,5,0,1,0,0,0,0,63,1,0,89
175,16622,0,,0,11,0,6708600,438,1.0,82,,82620.92,68329356044.38,3.16,8.03,16.94,1430.7,4.24,21.1,584,9,0,66,6,48,0,13,0,0,0,0,69,10,0,132
176,16679,1,,6,11,0,6708600,438,4.0,82,25.0,110909.21,81567127942.08,3.27,10.39,9.58,1061.68,5.13,27.37,60,6,0,45,1,37,0,16,0,0,0,0,50,11,0,83
177,16713,2,9.0,0,11,0,6708600,438,4.0,82,0.0,,,,,3.69,31.29,1.92,2.53,1,0,0,7,0,0,0,0,0,0,0,0,7,0,0,13
178,16729,1,3.0,3,11,0,6708600,438,6.0,82,0.0,42883.5,5263756459.25,1.15,0.66,18.49,2013.52,3.71,15.26,1,0,0,13,0,68,0,9,0,0,0,0,13,9,0,64
179,16944,1,9.0,5,11,0,6708600,438,3.0,82,33.0,39010.25,10213730318.69,2.27,3.14,27.55,3421.1,2.8,7.23,69,3,0,19,1,13,0,7,0,0,0,0,21,5,0,24
180,17075,2,8.0,4,11,0,6708600,438,1.0,82,,25756.78,1790393684.77,2.88,10.05,21.08,1842.72,3.18,11.3,616,15,0,256,8,84,0,26,0,0,0,0,263,19,0,272
181,17194,0,,0,11,0,6708600,438,4.0,82,25.0,190424.0,114746642109.67,1.65,0.91,20.72,1523.53,3.44,13.7,103,0,0,17,0,0,0,0,0,0,0,0,17,0,0,20
182,17898,0,,0,18,0,8695800,564,1.0,76,,22474.89,7364411015.21,4.01,14.51,20.02,2079.44,3.37,11.96,240,31,0,46,24,143,0,16,0,0,0,0,53,9,0,96
183,18071,0,,0,18,0,8695800,564,,76,,42464.96,27050647959.37,4.31,17.65,12.79,1370.78,4.41,20.9,289,26,0,62,35,357,0,59,0,0,0,0,53,68,0,129
184,18683,1,,3,18,0,8695800,564,1.0,76,,79594.77,61849702506.25,3.43,10.55,24.55,3232.85,3.01,8.6,208,20,0,47,12,48,0,14,0,0,0,0,55,7,0,88
185,18692,1,,0,18,0,8695800,564,2.0,76,,40750.77,14001599547.33,3.32,9.95,23.0,2239.43,2.98,9.33,705,58,0,109,46,150,0,36,0,0,0,0,122,24,0,218
186,18700,1,9.0,6,18,0,8695800,564,1.0,76,,32764.8,22024258998.08,6.54,42.06,12.31,1550.23,4.78,23.57,553,33,0,80,26,189,0,47,0,0,0,0,87,41,0,185
187,18846,0,,0,18,0,8695800,564,2.0,76,,12529.98,998443591.98,3.15,9.64,13.94,1740.9,4.25,18.99,331,52,0,105,39,232,0,50,0,0,0,0,118,37,0,198
188,19254,1,9.0,6,18,0,8695800,564,1.0,76,,103227.12,33282398418.78,1.73,1.71,8.42,676.74,5.59,37.87,126,1,0,46,1,46,0,15,0,0,0,0,46,15,0,119
189,19304,1,,6,18,0,8695800,564,1.0,76,,21639.85,2304334849.36,3.83,17.34,21.99,2196.36,3.26,11.46,125,26,0,39,22,90,0,36,0,0,0,0,43,32,0,116
190,19587,1,,3,12,0,9475200,797,5.0,77,80.0,67481.58,33818329192.34,4.17,18.81,20.09,2225.21,3.68,14.43,110,0,0,37,0,0,0,0,0,0,0,2,37,0,2,74
191,19692,1,7.0,3,12,0,9475200,797,7.0,77,85.0,43553.05,18453977827.81,5.18,28.64,14.84,1386.95,4.06,17.96,215,0,0,51,0,0,0,0,0,0,0,1,51,0,1,164
192,19734,1,,0,12,0,9475200,797,,77,,54530.89,41504795689.43,6.25,40.26,18.14,1718.1,3.33,11.33,285,0,0,65,0,0,0,0,0,0,0,0,66,0,0,78
193,19752,2,7.0,4,12,0,9475200,797,1.0,77,,46068.12,14767469352.8,3.6,12.52,22.27,2323.78,3.3,11.47,304,0,0,69,0,0,0,0,0,0,0,2,69,0,2,162
194,19844,0,,0,12,0,9475200,797,1.0,77,,26650.83,5381631391.92,3.44,11.26,12.59,1433.1,4.5,21.83,171,0,0,60,0,0,0,0,0,0,0,0,60,0,0,111
195,19890,1,9.0,3,12,0,9475200,797,1.0,77,,58034.04,32100282588.74,3.65,12.08,24.27,2644.79,3.01,9.31,163,0,0,33,0,0,0,0,0,0,0,0,34,0,0,108
196,20520,1,9.0,6,12,0,9475200,797,,77,,37855.32,8966690107.52,3.49,12.71,18.97,1257.2,3.54,15.3,1605,0,0,175,0,0,0,0,0,0,0,0,176,0,0,271
197,20587,1,,0,12,0,9475200,797,2.0,77,,73820.32,45502426202.99,3.87,15.26,17.92,1829.61,3.94,17.12,268,0,0,54,0,0,0,0,0,0,0,0,53,0,0,52
198,20939,1,9.0,3,12,0,9475200,797,,77,,66425.53,10883918719.89,2.02,3.85,17.46,1951.83,3.21,9.88,100,0,0,44,0,0,0,0,0,0,1,2,45,0,2,84
199,21130,0,,0,12,0,9475200,797,2.0,77,,39037.27,25013044297.74,6.1,40.8,29.48,4018.21,2.55,5.57,306,0,0,54,0,0,0,0,0,0,0,0,55,0,0,106
200,22457,1,8.0,4,3,0,10555200,813,1.0,79,,45516.43,20807258372.24,4.83,24.91,19.66,2102.15,3.5,12.92,294,35,0,12,27,271,0,20,0,0,0,0,19,13,0,5
201,22474,0,,0,3,0,10555200,813,3.0,79,0.0,186286.46,74840580274.09,1.04,0.72,5.99,272.52,7.35,72.67,37,23,0,7,5,215,0,49,0,0,0,0,24,32,0,16
202,22513,1,8.0,3,3,0,10555200,813,2.0,79,,71812.43,38295662517.53,3.75,14.42,17.62,1742.71,4.27,20.98,80,29,0,18,9,191,0,53,0,0,0,0,38,33,0,11
203,22535,0,,0,3,0,10555200,813,3.0,79,33.0,89500.75,33945203132.49,2.13,3.12,21.78,2569.85,3.07,9.09,326,40,0,4,10,182,0,46,0,0,0,0,34,16,0,9
204,22537,0,,0,3,0,10555200,813,3.0,79,33.0,,,,,17.57,1965.92,2.63,5.98,0,1,0,0,0,36,0,0,0,0,0,0,0,0,0,0
205,22569,1,9.0,6,3,0,10555200,813,2.0,79,,80058.31,41064402755.14,2.79,7.02,29.29,3269.09,2.7,6.97,217,39,0,16,7,241,0,42,0,0,0,0,48,10,0,9
206,22578,1,9.0,3,3,0,10555200,813,1.0,79,,78907.09,30946143883.33,2.6,6.33,24.43,2816.37,2.89,8.03,336,36,0,1,32,195,0,10,0,0,0,0,5,6,0,5
207,22671,1,6.0,3,3,0,10555200,813,3.0,79,66.0,24383.8,7122107966.99,6.27,47.3,36.04,4155.86,2.25,4.54,673,1,0,89,1,166,1,16,2,1,2,0,87,16,2,1
208,22682,1,9.0,0,3,0,10555200,813,1.0,79,,36520.87,7676298030.58,4.13,20.91,20.56,2103.25,3.63,14.06,542,55,0,47,22,343,0,74,0,0,0,0,80,42,0,24
209,22753,1,,3,3,0,10555200,813,7.0,79,71.0,45537.39,42310414215.67,4.94,22.63,31.31,4011.44,2.7,6.89,148,7,0,3,7,21,0,0,0,0,0,0,3,0,0,0
210,22819,0,,0,3,0,10555200,813,2.0,79,,45487.64,9333986682.38,2.27,4.15,23.45,2005.81,3.23,11.84,963,50,0,34,26,333,0,65,0,0,0,0,59,41,0,27
211,22849,1,9.0,3,3,0,10555200,813,13.0,79,69.0,48043.48,13019039542.34,3.98,15.83,19.68,1795.51,3.66,15.59,252,20,0,26,3,95,1,38,0,1,1,3,43,21,3,55
212,22854,0,,0,3,0,10555200,813,3.0,79,0.0,118980.33,48702459029.22,1.59,0.88,20.41,1902.36,2.57,5.87,0,0,0,2,0,71,0,8,0,0,0,0,2,8,0,14
213,22882,1,,0,3,0,10555200,813,3.0,79,0.0,,,,,28.4,2976.62,2.67,7.05,41,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0
214,22951,1,9.0,3,3,0,10555200,813,2.0,79,,41682.77,6812032228.01,4.65,28.05,18.19,1652.23,3.75,15.69,150,15,0,58,10,290,0,61,1,0,2,7,61,56,9,66
215,23143,1,9.0,3,3,0,10555200,813,4.0,79,50.0,275790.5,128650055094.25,1.24,0.14,19.34,1802.02,2.72,6.98,2,0,0,2,0,99,0,4,0,0,0,0,1,4,0,9
216,23172,1,9.0,5,3,0,10555200,813,1.0,79,,38856.16,13262603939.58,3.45,10.79,26.78,3035.43,2.84,7.9,287,58,1,29,40,279,2,60,0,0,4,3,47,44,1,34
217,23201,0,,0,3,0,10555200,813,3.0,79,66.0,75587.26,85112772737.67,4.76,22.4,13.93,783.72,4.38,23.84,988,30,0,4,26,314,1,7,0,1,0,0,7,4,0,1
218,23221,1,9.0,3,3,0,10555200,813,1.0,79,,28934.66,8123768433.98,4.98,27.78,26.63,3082.16,2.8,7.71,510,42,0,36,8,266,0,49,0,0,0,1,69,16,1,19
219,23250,0,,0,3,0,10555200,813,1.0,79,,111687.35,26599434505.69,1.18,0.01,32.2,2812.55,2.51,6.39,571,20,0,17,1,152,0,27,0,0,0,0,35,8,0,17
220,23293,1,9.0,4,3,0,10555200,813,3.0,79,66.0,79304.03,63926463815.9,4.01,15.55,20.7,1935.4,3.28,11.57,487,21,1,35,0,217,0,29,0,0,2,1,56,9,0,13
221,23394,1,9.0,3,3,0,10555200,813,1.0,79,,44847.14,30145835902.03,5.22,27.59,24.25,2509.48,3.16,10.52,473,46,0,13,5,276,0,60,0,0,0,0,54,19,0,15
222,23473,2,8.0,4,3,0,10555200,813,1.0,79,,73335.82,54927581280.99,4.67,22.88,21.87,2009.02,3.09,10.3,219,78,0,0,75,526,0,10,0,0,0,0,2,8,0,0
223,23613,1,9.0,3,3,0,10555200,813,2.0,79,,22045.43,2661400361.35,3.46,13.78,25.22,2735.71,2.86,8.14,341,59,2,49,43,381,2,59,1,2,0,2,65,44,1,45
224,23619,1,,0,3,0,10555200,813,3.0,79,33.0,55013.64,13662539461.14,1.75,1.21,34.59,5549.12,2.54,5.04,24,0,0,9,0,0,0,0,0,0,0,0,9,0,0,2
225,23694,1,9.0,3,3,0,10555200,813,9.0,79,77.0,32235.31,8117957132.86,4.15,18.69,34.47,3840.74,2.34,5.04,333,29,1,38,4,253,1,56,0,1,0,3,64,31,2,56
226,23699,0,,0,3,0,10555200,813,3.0,79,0.0,43572.86,12133728070.31,3.42,12.58,21.61,2625.74,3.31,10.87,117,47,0,8,9,336,1,79,0,0,0,1,46,42,0,8
227,23774,1,8.0,5,3,0,10555200,813,16.0,79,31.0,26816.75,7143626343.8,4.02,16.12,6.57,492.7,8.31,77.57,7837,17,0,61,14,151,0,18,0,0,0,0,63,15,0,17
228,23791,0,,0,3,0,10555200,813,2.0,79,,59221.05,31179645917.18,4.23,18.87,13.87,1715.21,4.39,20.44,367,35,0,16,8,185,0,40,0,0,0,0,43,13,0,21
229,24454,0,,0,16,0,12065400,902,1.0,69,,43736.2,11397368376.92,4.81,26.77,30.73,3068.73,2.42,5.19,158,2,1,30,1,0,0,1,0,0,38,13,32,0,13,61
230,24500,0,,0,16,0,12065400,902,4.0,69,50.0,86383.34,31231835835.08,2.21,4.08,11.62,1329.45,4.39,18.84,141,0,0,22,0,0,0,0,0,0,0,0,22,0,0,9
231,24530,0,,0,16,0,12065400,902,34.0,69,58.0,28131.48,7223130831.2,5.11,27.53,53.86,4751.82,1.63,1.78,215,0,1,14,0,0,0,0,1,0,0,0,14,0,0,1
232,24539,1,8.0,3,16,0,12065400,902,7.0,69,28.0,127098.24,67961738312.18,2.14,3.69,37.55,3787.03,2.12,3.88,281,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
233,24584,1,9.0,6,16,0,12065400,902,3.0,69,0.0,142907.33,51167176121.65,1.22,0.35,31.42,3676.33,2.28,4.36,32,0,0,11,0,0,0,0,0,0,0,0,10,0,0,12
234,24609,1,6.0,5,16,0,12065400,902,3.0,69,33.0,75795.8,28845868235.16,3.33,11.38,55.79,4250.93,1.49,1.56,240,0,3,6,0,0,0,0,3,0,6,3,6,0,3,3
235,24629,0,,0,16,0,12065400,902,5.0,69,20.0,89570.3,68750017631.61,3.14,9.12,24.41,2805.01,3.05,9.21,233,0,0,24,1,0,0,0,0,0,0,0,23,1,0,5
236,24637,2,9.0,6,16,0,12065400,902,3.0,69,66.0,80469.03,53554647474.87,4.77,22.29,18.89,1475.94,3.33,12.67,608,0,0,30,0,0,0,0,0,0,0,0,30,0,0,24
237,24673,2,8.0,4,16,0,12065400,902,9.0,69,33.0,494104.75,182557329164.19,0.24,1.52,49.62,4898.11,1.83,2.23,15,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
238,24682,1,9.0,6,16,0,12065400,902,2.0,69,,68657.78,12251058034.07,2.06,3.91,51.29,4784.03,1.46,1.26,175,1,0,21,0,0,0,1,0,0,0,0,21,0,0,17
239,24718,0,,0,16,0,12065400,902,3.0,69,66.0,52145.43,29666142390.06,4.28,19.34,35.85,4234.39,2.25,4.43,293,0,0,4,0,0,0,0,0,0,0,0,4,0,0,1
240,24742,1,7.0,4,16,0,12065400,902,2.0,69,,35957.77,7501195360.88,2.54,5.17,25.31,2531.54,2.97,8.83,407,0,0,26,1,0,0,1,0,0,0,0,26,2,0,10
241,24747,1,8.0,3,16,0,12065400,902,3.0,69,66.0,50739.25,30937846435.64,4.56,20.89,26.14,3404.53,3.12,9.44,194,1,0,6,3,1,0,0,0,0,0,0,5,1,0,2
242,24759,0,,0,16,0,12065400,902,1.0,69,,89186.97,47884547235.41,2.92,8.42,3.56,56.9,26.64,825.0,3238,0,0,28,0,0,0,0,0,0,0,0,28,0,0,9
243,24798,0,,0,16,0,12065400,902,2.0,69,,63969.84,31834881203.45,4.23,19.18,19.72,2188.0,3.51,12.1,191,0,0,30,0,0,0,0,0,0,0,0,30,0,0,25
244,24850,1,6.0,0,16,0,12065400,902,9.0,69,55.0,118879.71,79382617246.37,2.76,6.99,32.25,2795.73,2.38,5.98,106,0,0,18,0,0,0,0,0,0,0,0,18,0,0,7
245,24868,0,,0,16,0,12065400,902,2.0,69,,81188.91,86257239421.71,4.68,21.46,42.09,4655.74,2.18,4.29,143,0,0,14,0,0,0,0,0,0,0,0,14,0,0,12
246,25024,1,9.0,6,16,0,12065400,902,3.0,69,66.0,64929.42,20046860741.64,2.31,4.13,51.59,5060.16,1.79,2.42,147,0,3,18,0,0,0,0,1,0,2,4,20,0,2,4
247,25181,1,8.0,3,16,0,12065400,902,3.0,69,0.0,31489.81,7072077629.84,3.71,14.35,30.64,4382.02,2.88,7.3,83,0,0,11,4,0,0,0,0,0,0,0,8,3,0,0
248,25264,0,,0,16,0,12065400,902,3.0,69,0.0,406891.8,343715381219.36,1.16,0.31,44.4,7155.64,1.96,2.47,14,0,0,3,2,0,0,0,0,0,0,0,2,1,0,2
249,25279,1,9.0,3,16,0,12065400,902,11.0,69,18.0,86802.57,23617328482.76,3.61,14.72,7.29,900.52,7.22,53.84,55,0,0,19,0,0,0,0,0,0,0,0,19,0,0,19
250,25293,0,9.0,3,16,0,12065400,902,15.0,69,60.0,53987.03,24831696521.97,3.55,12.07,32.46,4086.59,2.69,6.63,122,0,0,33,4,0,0,0,0,0,0,0,30,3,0,9
251,25340,0,,0,16,0,12065400,902,,69,,65838.59,27380185800.54,3.64,14.18,14.54,1550.98,4.06,17.79,409,0,0,24,2,0,0,0,0,0,0,0,23,1,0,18
252,25348,1,9.0,3,16,0,12065400,902,1.0,69,,124174.94,28689960958.39,0.96,0.64,25.65,2279.31,3.21,11.12,176,0,0,14,0,0,0,0,0,0,2,1,15,0,1,9
253,25395,1,7.0,3,16,0,12065400,902,5.0,69,40.0,106327.18,67327251453.79,2.96,7.9,40.66,6214.81,2.09,3.01,83,0,0,7,0,0,0,0,0,0,0,0,8,0,0,3
254,25579,1,5.0,5,16,0,12065400,902,4.0,69,25.0,62053.68,22707395763.11,3.26,10.74,58.46,4463.3,1.58,1.99,499,0,0,30,0,0,0,0,0,0,0,0,29,0,0,11
255,25687,0,,0,16,0,12065400,902,,69,,74825.04,60947251609.26,3.44,10.67,15.37,1642.51,4.59,22.66,355,0,0,74,1,0,0,0,0,0,0,0,74,0,0,17
256,25747,1,7.0,3,16,0,12065400,902,43.0,69,20.0,158128.16,34951017898.87,1.74,2.28,40.3,1384.01,1.38,1.06,7,0,0,13,0,0,0,0,0,0,1,2,13,0,2,20
257,25774,0,,0,16,0,12065400,902,4.0,69,25.0,108818.48,45824299916.92,1.86,1.81,24.22,2157.19,2.98,9.49,719,0,0,43,0,0,0,0,0,0,0,0,43,0,0,9
258,25780,1,7.0,7,16,0,12065400,902,5.0,69,60.0,29887.15,7827710994.8,3.38,10.18,32.91,3890.93,2.54,5.77,251,2,0,7,3,0,0,0,0,0,0,0,7,0,0,1
259,26193,1,8.0,4,4,0,10512000,272,2.0,82,,34398.1,10280568879.3,4.17,17.35,27.55,2865.92,2.7,7.29,422,52,1,39,48,495,0,24,1,0,7,3,43,20,3,55
260,26202,1,9.0,3,4,0,10512000,272,3.0,82,33.0,156016.73,36921711261.26,1.17,0.07,15.55,963.31,4.93,31.75,1,0,0,12,0,475,0,9,0,0,0,0,12,8,0,16
261,26221,1,9.0,3,4,0,10512000,272,11.0,82,63.0,159126.69,45920801007.84,1.66,1.69,4.7,69.04,3.13,9.41,22,2,0,9,2,12,0,5,0,0,0,1,9,5,1,106
262,26283,0,,0,4,0,10512000,272,2.0,82,,223188.36,76409023736.41,0.57,1.61,7.78,534.35,5.28,30.94,24,4,3,10,3,34,2,10,1,0,3,8,14,11,4,67
263,26303,1,9.0,6,4,0,10512000,272,1.0,82,,85104.68,16087058382.29,3.2,10.88,34.84,4904.97,2.44,4.96,0,0,0,0,0,0,0,0,0,0,7,7,0,0,7,85
264,26336,0,,0,4,0,10512000,272,1.0,82,,41828.06,2657577218.14,2.14,5.95,17.67,1690.4,3.48,12.89,526,53,0,110,46,399,0,56,0,0,0,0,118,49,0,394
265,26427,0,,0,4,0,10512000,272,1.0,82,,66370.51,41643303825.74,4.96,24.6,16.8,1740.54,3.82,15.77,344,30,0,38,25,202,0,12,0,0,0,0,43,8,0,49
266,26432,1,9.0,3,4,0,10512000,272,1.0,82,,32205.32,10931555086.58,4.11,16.34,19.07,1431.41,3.62,15.75,1818,49,0,73,43,444,0,25,0,0,0,0,80,19,0,143
267,26469,1,8.0,3,4,0,10512000,272,4.0,82,50.0,30627.5,7170990929.45,3.59,13.21,13.84,1504.21,4.19,19.05,755,69,0,88,61,1204,8,85,0,5,8,12,96,80,9,262
268,26857,1,9.0,0,4,0,10512000,272,2.0,82,,75975.25,39518349961.29,3.42,12.0,19.15,2249.12,3.54,12.8,434,38,0,41,31,546,0,34,0,0,0,0,49,27,0,91
269,27020,0,,0,4,0,10512000,272,,82,,194358.0,74629636672.5,1.49,1.06,18.9,2181.89,3.46,12.54,1,6,0,10,4,238,0,16,0,0,0,0,12,14,0,24
270,27745,1,7.0,4,18,0,16300800,363,,82,,50727.67,11970670990.84,3.07,9.43,13.46,1572.98,4.21,18.81,632,0,0,124,0,32,0,33,0,0,0,0,124,34,0,193
271,27750,1,9.0,0,18,0,16300800,363,9.0,82,55.0,107826.38,46796377580.85,2.33,4.23,17.97,1675.05,3.77,16.72,33,0,0,27,0,6,0,3,0,0,0,0,27,3,0,48
272,27779,1,8.0,5,18,0,16300800,363,2.0,82,,30790.55,4359649888.12,3.53,14.62,14.06,1540.73,4.31,19.89,214,2,0,55,0,402,1,44,0,0,0,12,57,43,11,509
273,28019,0,,0,18,0,16300800,363,2.0,82,,42632.35,11187331437.56,6.84,50.3,5.04,330.35,9.74,110.54,141,0,0,59,0,1626,0,33,0,0,0,0,59,34,0,147
274,28023,0,,0,18,0,16300800,363,2.0,82,,22551.94,1907687721.35,2.28,4.27,14.5,1439.78,4.28,20.78,372,1,0,83,0,314,0,66,0,0,0,0,84,66,0,166
275,28056,1,,0,18,0,16300800,363,3.0,82,66.0,75446.0,16184947038.43,2.2,3.62,5.18,409.21,8.37,88.87,48,0,0,9,0,435,2,25,0,0,2,6,9,27,4,101
276,28166,1,9.0,3,18,0,16300800,363,17.0,82,70.0,52633.67,20913318421.91,3.17,9.27,21.6,2357.02,3.25,10.96,565,2,0,118,1,28,0,20,0,0,0,0,119,19,0,128
277,28375,1,8.0,3,18,0,16300800,363,5.0,82,80.0,48531.4,16405950345.26,4.09,18.08,13.73,1608.45,4.57,22.42,311,0,0,180,0,63,0,30,0,0,0,1,180,31,1,365
