,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
316,76,76,45,16,66,17,16,0,0,13,6,0,0,0,0,4,17,3,0,1,3
317,14,71,46,138,86,76,73,0,1,53,11,0,0,0,0,21,53,7,1,7,50
318,48,80,58,11,59,21,10,0,0,8,1,0,0,0,0,27,46,3,1,4,33
319,0,45,22,15,47,11,12,0,1,8,4,0,0,0,0,9,31,0,1,0,32
320,15,25,9,6,18,9,1,2,0,1,0,0,0,0,0,2,8,4,0,0,10
321,10,33,21,6,20,4,0,0,0,0,0,0,0,0,0,5,13,2,0,0,13
322,79,144,111,12,58,38,22,0,0,16,2,0,0,0,0,9,26,0,0,1,20
323,124,72,61,29,143,72,81,3,1,66,17,0,0,0,0,17,53,1,1,3,47
324,0,35,18,10,27,10,0,0,0,0,0,0,0,0,0,6,26,0,0,0,7
325,136,44,27,10,29,6,5,1,1,5,1,0,0,0,0,2,17,1,3,2,1
326,1,7,3,0,59,87,126,1,9,90,26,0,0,0,0,6,58,1,2,28,39
327,50,61,14,565,63,29,24,1,0,15,5,0,0,0,0,18,82,2,0,0,38
328,82,35,8,68,41,27,29,0,0,23,6,0,0,0,0,6,35,0,0,0,20
329,47,213,157,39,86,58,40,0,2,30,5,1,0,0,0,45,112,1,0,4,71
330,11,39,18,14,36,10,12,0,0,7,6,0,0,0,0,2,4,1,0,0,8
331,26,60,60,5,29,7,3,0,0,3,0,0,0,0,0,6,23,2,0,0,5
332,9,32,9,1,59,34,42,5,4,24,18,0,0,0,0,5,39,8,0,0,2
333,13,170,109,49,106,51,53,0,1,42,11,0,0,0,0,15,62,0,0,0,53
334,12,51,36,9,44,15,7,0,0,5,2,0,0,0,0,5,11,3,3,1,12
335,91,69,35,8,70,12,18,0,3,10,6,0,0,0,0,6,80,2,0,0,31
336,6,31,31,4,12,0,0,0,0,0,0,0,0,0,0,4,22,0,0,1,4
337,34,117,63,46,83,19,0,0,0,0,0,0,0,0,0,7,64,9,0,0,20
338,18,10,10,0,18,8,0,0,0,2,0,2,114,0,0,64,64,0,174,2,48
339,3,28,16,453,21,5,1,0,0,1,0,0,0,0,0,15,41,2,3,2,15
340,0,5,1,0,42,70,99,0,3,66,36,0,0,0,0,15,57,7,4,5,22
341,13,68,39,21,59,21,16,0,0,12,4,0,0,0,0,6,19,0,0,0,2
342,19,83,56,21,62,48,37,1,3,18,17,0,0,0,0,11,50,0,0,0,24
343,39,163,118,25,83,42,38,0,0,35,3,0,0,0,0,25,52,1,0,0,59
344,13,8,2,0,34,22,40,1,1,21,21,0,0,0,0,1,12,0,3,1,13
345,0,0,0,0,4,12,32,0,0,21,8,0,0,0,0,4,14,6,2,0,7
346,39,90,65,19,49,20,17,2,1,13,5,0,0,0,0,8,25,0,2,2,28
347,33,149,144,5,37,17,1,1,1,1,1,0,0,0,0,10,24,0,3,1,30
348,26,73,55,8,46,27,46,1,0,29,11,0,0,0,0,6,26,0,0,3,20
349,12,64,25,26,68,43,42,1,4,22,18,0,0,0,0,10,97,1,0,9,39
350,8,21,10,4,54,37,42,0,5,31,13,0,0,0,0,2,18,1,1,1,21
351,5,29,22,8,41,52,42,0,0,28,7,0,0,0,0,26,41,0,0,12,16
352,34,158,72,41,132,25,2,0,0,2,0,0,0,0,0,30,83,0,0,0,70
353,50,62,30,24,67,42,37,0,2,30,12,0,0,0,0,12,49,0,1,1,33
354,28,41,29,9,24,6,5,1,2,3,2,0,0,0,0,3,22,0,0,1,19
355,2,125,75,52,116,108,112,19,1,74,39,0,0,0,0,40,98,0,4,3,65
356,8,18,5,2,47,134,146,0,5,125,49,1,0,0,0,35,137,0,12,15,88
357,8,33,22,8,25,4,4,0,1,3,1,0,0,0,0,11,33,7,0,0,27
358,1,7,4,1,16,6,8,2,2,5,7,0,0,0,0,7,15,3,0,0,18
359,2,64,51,3,12,0,0,0,0,0,0,0,0,0,0,12,32,7,0,0,24
360,8,81,54,19,62,25,19,0,2,14,7,0,0,0,0,10,36,0,0,0,38
361,3,15,4,3,16,5,0,0,0,0,0,0,0,0,0,4,33,3,0,1,29
362,8,31,18,8,20,10,0,0,0,0,0,0,0,0,0,12,33,2,0,2,12
363,128,194,151,21,88,40,24,2,1,25,3,0,0,0,0,27,81,3,2,4,7
364,7,11,7,3,16,0,0,0,0,0,0,0,1,0,0,19,26,0,10,0,16
365,86,256,242,5,68,11,9,0,0,5,3,0,0,0,0,11,36,14,0,1,6
366,16,64,61,8,27,8,5,0,2,4,1,0,0,0,0,1,11,1,0,0,1
367,23,27,13,6,18,3,0,0,0,0,0,0,0,0,0,14,24,4,0,0,4
368,6,44,40,6,24,8,0,0,0,0,0,0,0,0,0,4,19,0,1,2,4
369,18,41,37,5,44,23,10,1,7,2,5,0,0,0,0,8,25,6,2,5,22
370,39,42,33,6,26,6,1,3,3,1,3,0,0,0,0,8,31,0,1,0,6
371,114,177,142,23,73,36,28,0,1,24,7,0,0,0,0,16,49,2,1,8,11
372,3,69,39,27,67,33,30,0,5,24,8,0,0,0,0,9,22,4,0,6,20
373,51,67,34,2,46,30,23,0,0,13,7,0,0,0,0,4,9,1,0,0,1
374,41,134,62,43,122,52,45,0,0,37,8,0,0,0,0,28,52,0,3,6,41
375,199,124,120,14,92,25,6,0,0,7,0,0,0,0,0,46,76,48,0,1,57
376,10,32,26,1,15,7,5,0,0,3,1,0,0,0,0,6,12,1,1,0,9
377,1,14,6,7,17,2,2,1,0,2,0,0,1,0,0,4,31,1,1,1,27
378,37,29,17,7,27,21,11,0,0,12,0,0,0,0,0,7,30,4,0,2,5
379,20,67,39,10,49,19,6,1,0,5,0,0,0,0,0,0,0,0,0,0,24
380,2,38,17,8,27,6,6,0,1,5,1,0,0,0,0,5,23,0,0,0,23
381,59,73,55,20,60,29,3,0,0,1,0,0,0,0,0,6,20,4,3,1,20
382,105,91,85,2,94,96,27,0,0,23,9,0,0,0,0,38,86,6,13,11,48
383,137,168,106,18,123,59,56,2,3,52,10,0,0,0,0,6,41,5,0,0,42
384,38,113,81,20,58,23,4,1,0,4,1,0,0,0,0,0,0,0,0,0,19
385,54,79,52,26,58,34,45,0,0,26,20,0,0,0,0,11,29,1,1,0,21
386,0,32,18,11,27,8,0,0,0,0,0,0,0,0,0,25,12,3,1,0,12
387,1,27,21,7,17,3,0,0,0,0,0,0,0,0,0,8,24,3,0,3,10
388,13,71,45,12,44,14,7,3,0,6,0,0,0,0,0,6,28,5,0,0,12
389,11,34,22,4,47,10,5,1,2,4,2,0,0,0,0,14,17,13,0,13,17
390,70,117,76,17,108,42,39,4,4,27,10,0,0,0,0,27,150,5,2,5,69
391,50,71,50,16,50,45,42,0,0,35,2,0,0,0,0,0,0,0,0,0,28
392,7,36,37,17,70,25,38,1,0,27,10,0,0,0,0,10,51,3,0,6,26
393,17,51,37,4,37,14,9,0,4,5,4,0,0,0,0,14,58,2,2,4,23
394,2,20,12,9,17,8,0,0,0,0,0,1,0,0,0,3,18,3,0,0,18
395,38,71,73,7,46,10,7,3,0,8,0,0,0,0,0,30,100,2,12,8,50
396,21,26,17,16,19,8,2,0,0,1,0,0,0,0,0,9,34,1,0,1,20
397,23,17,10,2,21,30,11,3,0,8,3,0,0,0,0,14,27,1,5,3,31
398,18,31,17,4,40,26,21,2,4,11,6,0,0,0,0,3,16,4,0,2,19
399,8,25,13,2,29,10,7,0,0,5,2,0,0,0,0,11,18,0,0,0,18
400,12,6,1,0,36,32,44,10,3,28,14,0,0,0,0,8,41,0,0,15,32
401,0,42,31,13,44,37,14,3,0,13,1,0,0,0,0,0,0,0,0,0,0
402,81,142,58,35,111,55,56,3,3,28,22,1,0,0,0,48,115,0,2,1,103
403,51,156,84,48,126,58,29,0,0,33,0,0,0,0,0,31,56,2,5,2,47
404,68,205,166,24,93,52,78,0,2,63,11,1,0,0,0,45,80,1,35,5,65
405,72,129,118,8,38,7,5,1,1,4,0,0,1,0,0,8,31,2,4,0,29
406,322,98,64,25,64,20,16,1,0,7,4,0,3,0,0,9,33,11,0,2,23
407,27,15,8,1,23,13,3,0,0,5,4,0,0,0,0,2,10,1,2,1,9
408,24,84,46,12,67,65,45,4,0,32,21,0,0,0,0,30,80,0,0,5,42
409,75,95,69,12,67,44,30,3,0,29,4,0,0,0,0,20,66,1,4,21,34
410,94,158,114,29,111,52,35,3,1,22,10,0,0,0,0,14,62,4,0,4,73
411,7,35,30,1,12,4,0,3,0,0,0,0,0,0,0,2,8,1,0,0,7
412,1,26,17,10,22,6,0,8,0,0,0,0,0,0,0,4,21,0,3,2,16
413,3,21,18,11,35,9,3,0,1,4,1,0,0,0,0,2,12,2,0,1,13
414,24,17,29,2,8,1,0,0,0,0,0,0,0,0,0,3,10,4,0,0,9
415,24,58,44,7,52,11,12,3,2,6,2,0,0,0,0,4,27,2,0,1,26
416,26,71,39,63,40,28,11,2,1,11,2,0,0,0,0,14,45,3,1,0,30
417,19,195,163,25,111,63,35,0,0,26,6,0,0,0,0,31,84,9,6,1,61
418,14,91,68,16,48,20,8,0,2,3,5,0,0,0,0,5,13,1,0,0,9
419,3,27,24,4,16,3,1,0,0,0,0,0,0,0,0,3,18,0,0,1,19
420,13,85,58,41,71,33,26,3,0,14,11,0,0,0,0,14,49,0,6,6,49
421,75,34,16,2,41,8,0,0,0,1,0,0,0,0,0,4,23,5,0,0,12
422,1,2,1,1,8,6,0,0,0,0,0,0,0,0,0,29,32,0,23,0,27
423,59,67,50,13,34,13,4,1,0,4,0,0,0,0,0,0,0,0,0,0,4
424,36,149,131,14,49,10,9,0,2,10,0,0,0,0,0,12,42,3,0,2,40
425,8,35,18,8,32,9,5,0,3,4,1,0,0,0,0,10,44,13,0,0,2
426,36,123,68,20,87,54,17,0,1,14,3,2,1,0,0,33,91,2,20,5,76
427,0,37,24,5,24,5,4,0,0,3,0,0,0,0,0,11,22,0,7,1,22
428,26,12,8,2,30,23,26,1,2,12,8,0,0,0,0,3,15,1,0,0,13
429,45,86,35,161,59,22,5,0,0,5,1,0,0,0,0,1,38,1,1,0,33
430,15,19,8,5,20,3,2,0,0,1,0,0,0,0,0,5,17,2,1,0,2
431,160,185,134,16,89,38,52,0,2,35,15,0,0,0,0,25,64,0,1,0,9
432,9,10,7,0,31,6,0,0,0,0,0,0,0,0,0,15,18,0,14,3,17
433,26,43,39,5,36,30,53,0,10,18,19,0,0,0,0,7,35,0,5,0,22
434,2,14,5,13,15,4,8,0,0,8,0,0,0,0,0,5,18,0,1,2,19
435,45,25,12,6,22,24,10,0,0,4,5,0,0,0,0,4,16,0,2,2,6
436,18,27,10,32,46,14,14,0,2,10,2,0,0,0,0,11,30,0,0,0,30
437,31,141,72,19,114,81,102,0,1,75,22,0,0,0,0,13,60,5,6,4,31
438,0,3,2,0,12,15,9,3,2,10,5,0,0,0,0,8,11,1,6,0,13
439,38,84,63,18,60,20,17,2,1,14,3,0,0,0,0,15,41,1,0,3,37
440,6,58,49,6,28,6,7,0,0,3,3,0,0,0,0,16,46,2,10,5,38
441,23,154,97,30,100,78,87,0,3,72,24,1,1,0,0,26,50,1,6,1,86
442,1,33,16,5,38,7,0,0,0,0,0,0,0,0,0,8,29,8,0,0,6
443,27,42,32,7,33,24,21,1,0,20,0,0,0,0,0,23,39,0,3,4,36
444,5,10,8,3,10,6,5,0,0,5,0,0,0,0,0,15,13,0,1,1,17
445,133,25,13,4,21,5,4,0,2,3,1,0,0,0,0,5,24,1,0,1,24
446,88,24,15,2,14,5,7,0,0,2,5,0,0,0,0,1,6,1,0,1,12
447,7,81,42,25,57,23,27,0,4,20,12,0,0,0,0,3,19,3,0,0,20
448,4,4,1,0,34,104,149,4,5,102,28,4,13,1,0,47,88,1,36,7,75
449,17,59,40,19,48,13,8,1,0,1,7,0,0,0,0,6,19,10,1,0,23
450,4,24,20,11,17,52,9,8,0,7,4,0,0,0,0,0,0,0,0,0,34
451,38,151,114,13,53,26,5,3,3,2,3,0,0,0,0,4,7,0,0,1,20
452,4,43,21,12,40,10,0,0,0,0,0,0,0,0,0,6,26,0,1,1,23
453,81,145,122,25,49,27,30,5,0,27,8,0,0,0,0,14,25,0,4,1,29
454,0,1,0,0,29,28,34,0,12,14,11,0,0,0,0,1,14,0,0,0,12
455,3,12,8,1,9,14,3,0,0,2,1,0,0,0,0,9,50,1,9,3,40
456,0,30,23,5,20,5,4,0,0,2,0,0,0,0,0,5,12,0,0,0,12
457,4,79,38,28,67,32,26,0,0,15,7,0,0,0,0,0,0,0,0,0,28
458,12,62,43,15,35,11,19,0,0,4,3,0,1,0,0,0,0,0,0,0,18
459,89,206,120,22,140,51,14,0,0,26,8,2,3,0,0,0,0,0,0,0,122
460,42,82,52,16,66,63,29,0,0,26,9,0,1,0,0,0,0,0,0,0,96
461,9,33,15,0,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
462,0,18,16,3,18,31,15,0,0,15,8,0,0,0,0,0,0,0,0,0,35
463,47,59,35,7,52,20,14,0,0,8,8,0,0,0,0,0,0,0,0,0,21
464,0,15,7,5,19,28,11,0,0,5,2,0,0,0,0,0,0,0,0,0,21
465,7,34,23,0,29,10,5,0,0,3,0,0,0,0,0,0,0,0,0,0,15
466,14,40,23,15,31,14,7,0,0,8,7,0,0,0,0,0,0,0,0,0,30
467,1,42,25,15,29,14,13,0,0,6,3,0,0,0,0,0,0,0,0,0,14
468,78,202,98,36,249,66,35,0,0,38,24,0,0,0,0,0,0,0,0,0,9
469,18,86,66,10,48,30,11,0,0,13,8,0,0,0,0,0,0,0,0,0,27
470,20,102,48,19,73,30,13,0,0,22,14,0,0,0,0,0,0,0,0,0,32
471,58,152,112,18,80,38,16,0,0,28,4,0,0,0,0,0,0,0,0,0,30
472,15,83,58,18,449,43,18,0,0,16,7,0,1,0,0,0,0,0,0,0,182
473,98,190,107,18,166,55,35,0,0,18,4,0,0,0,0,0,0,0,0,0,92
474,7,60,44,6,29,17,10,0,0,4,4,0,0,0,0,0,0,0,0,0,16
475,47,290,228,24,139,29,16,0,0,22,5,0,0,0,0,0,0,0,0,0,89
476,0,2,0,0,120,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
477,32,22,26,0,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10
478,136,207,138,35,142,52,52,0,0,18,14,0,0,0,0,0,0,0,0,0,85
479,22,89,55,12,53,19,20,0,0,8,2,0,0,0,0,0,0,0,0,0,29
480,35,128,77,19,59,20,14,0,0,12,3,0,0,0,0,0,0,0,0,0,41
481,44,30,10,6,24,13,6,0,0,9,4,0,0,0,0,0,0,0,0,0,1
482,10,44,26,9,51,28,16,0,0,9,4,1,0,0,0,0,0,0,0,0,34
483,11,105,91,7,122,48,37,0,0,24,4,0,0,0,0,0,0,0,0,0,71
484,33,66,32,8,63,24,12,0,0,11,3,0,0,0,0,0,0,0,0,0,24
485,3,92,51,18,105,43,40,0,0,18,13,0,0,0,0,0,0,0,0,0,6
486,70,116,96,14,76,37,39,0,0,7,3,0,0,0,0,0,0,0,0,0,55
487,4,43,27,0,20,11,4,0,0,2,0,0,0,0,0,0,0,0,0,0,13
488,23,88,70,9,38,11,8,0,0,7,2,3,4,0,0,0,0,0,0,0,37
489,41,160,152,14,40,15,10,0,0,7,2,0,1,0,0,0,0,0,0,0,32
490,42,103,80,12,53,13,6,0,0,6,13,0,0,0,0,0,0,0,0,0,25
491,23,150,78,35,149,47,41,0,0,17,21,0,0,0,0,0,0,0,0,0,73
492,4,41,30,11,33,12,8,0,0,7,1,0,0,0,0,0,0,0,0,0,5
493,7,30,20,8,35,13,15,0,0,2,0,0,0,0,0,0,0,0,0,0,21
494,18,192,104,15,133,42,49,0,0,11,7,0,0,0,0,0,0,0,0,0,67
495,3,17,6,11,61,16,1,0,0,3,2,0,0,0,0,0,0,0,0,0,42
496,45,105,47,31,98,36,25,0,0,17,9,0,0,0,0,0,0,0,0,0,88
497,8,42,16,11,37,17,8,0,0,7,4,0,0,0,0,0,0,0,0,0,18
498,39,158,87,39,115,51,50,0,0,23,14,0,0,0,0,0,0,0,0,0,73
499,0,7,6,0,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
500,12,32,17,136,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
501,1,47,21,8,39,19,10,0,0,1,1,0,0,0,0,0,0,0,0,0,51
502,5,14,11,2,195,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,159
503,10,62,30,20,51,30,17,0,0,18,3,0,0,0,0,0,0,0,0,0,20
504,2,41,35,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
505,7,43,34,8,43,23,31,0,0,4,7,0,0,0,0,0,0,0,0,0,1
506,6,56,37,11,38,11,8,0,0,5,1,0,0,0,0,0,0,0,0,0,17
507,18,17,7,5,24,9,6,0,0,2,0,0,0,0,0,0,0,0,0,0,19
508,19,42,26,11,24,7,5,0,0,5,2,0,0,0,0,0,0,0,0,0,6
509,0,4,2,1,244,2,0,0,0,0,0,0,48,0,0,0,0,0,0,0,19
510,11,25,20,57,19,11,8,0,0,3,3,0,0,0,0,0,0,0,0,0,9
511,46,200,125,39,208,86,74,0,0,21,15,1,3,0,0,0,0,0,0,0,102
512,83,226,155,35,151,60,55,0,0,24,7,1,0,0,0,0,0,0,0,0,114
513,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
514,26,52,41,6,34,15,22,0,0,4,7,0,0,0,0,0,0,0,0,0,23
515,4,45,22,13,35,14,4,0,0,9,5,0,0,0,0,0,0,0,0,0,26
516,67,27,16,7,20,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,19
517,42,122,90,14,85,70,24,0,0,53,24,5,1,0,0,0,0,0,0,0,69
518,34,55,34,24,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
519,45,179,106,49,124,53,20,0,0,32,12,2,5,0,0,0,0,0,0,0,53
520,29,96,59,20,79,35,13,0,0,25,16,0,0,0,0,0,0,0,0,0,4
521,30,166,99,21,110,26,20,0,0,8,2,0,0,0,0,0,0,0,0,0,66
522,17,77,26,15,80,35,23,0,0,11,8,0,1,0,0,0,0,0,0,0,33
523,51,87,63,17,46,14,15,0,0,5,5,0,0,0,0,0,0,0,0,0,19
524,6,66,58,8,26,14,11,0,0,7,2,0,0,0,0,0,0,0,0,0,10
525,9,26,14,11,27,7,3,0,0,6,1,0,0,0,0,0,0,0,0,0,20
526,262,74,25,2,60,26,8,0,0,5,2,0,0,0,0,0,0,0,0,0,33
527,7,62,49,10,27,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
528,10,63,39,5,65,23,27,0,0,13,11,0,0,0,0,0,0,0,0,0,45
529,2,24,8,8,20,12,11,0,0,4,6,0,0,0,0,0,0,0,0,0,16
530,83,29,21,8,19,12,15,0,0,5,2,0,0,0,0,0,0,0,0,0,15
531,28,51,40,11,71,30,23,0,0,8,13,0,0,0,0,0,0,0,0,0,21
532,108,146,82,30,123,25,3,0,0,2,1,0,0,0,0,0,0,0,0,0,55
533,9,43,29,9,33,20,11,0,0,14,6,0,0,0,0,0,0,0,0,0,21
534,28,73,44,12,80,33,30,0,0,11,11,0,0,0,0,0,0,0,0,0,70
535,7,33,21,7,27,9,5,0,0,3,6,0,0,0,0,0,0,0,0,0,25
536,47,217,180,23,106,37,24,0,0,11,9,1,0,0,0,0,0,0,0,0,38
537,4,33,19,7,36,12,6,0,0,9,0,0,0,0,0,0,0,0,0,0,23
538,49,139,125,11,44,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,25
539,0,17,12,1,21,44,46,0,0,16,8,0,0,0,0,0,0,0,0,0,31
540,14,62,33,4,96,28,14,0,0,12,3,0,2,0,0,0,0,0,0,0,58
541,13,59,39,2,40,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,23
542,3,29,22,4,23,14,2,0,0,6,4,0,0,0,0,0,0,0,0,0,2
543,13,119,75,459,90,35,32,0,0,20,2,0,0,0,0,0,0,0,0,0,47
544,14,12,15,1,9,4,0,0,0,0,0,0,0,0,0,14,13,6,2,8,9
545,8,24,20,8,22,0,3,0,0,0,1,0,0,0,0,10,18,7,0,2,7
546,1,32,27,7,22,0,17,0,0,1,12,0,0,0,0,4,10,4,0,0,6
547,51,76,94,12,41,0,15,0,0,1,37,0,0,0,0,6,24,4,2,1,17
548,4,27,33,6,33,2,0,0,0,0,0,0,0,0,0,11,30,4,2,0,16
549,0,0,3,0,2,10,11,0,0,10,1,0,13,0,0,15,22,2,21,11,10
550,0,14,18,6,52,7,0,0,0,0,0,0,0,0,0,13,41,11,3,4,21
551,35,68,86,2,26,1,3,0,0,0,1,0,0,0,0,8,32,7,2,4,15
552,14,43,34,5,18,1,3,0,0,0,1,0,0,0,0,4,14,1,0,0,9
553,0,0,12,0,88,1,0,0,0,0,0,0,0,0,0,2,8,2,0,0,7
554,83,111,116,15,56,4,0,0,0,0,0,0,0,0,0,12,17,11,0,8,2
555,1,43,33,14,31,0,3,0,0,0,2,0,0,0,0,2,8,2,0,0,3
556,10,27,27,4,35,5,0,0,0,1,0,0,0,0,0,8,39,4,4,0,19
557,30,33,32,1,14,1,1,0,0,1,1,0,0,0,0,6,6,2,0,0,4
558,58,49,65,8,48,4,0,0,0,0,1,0,0,0,0,10,72,13,2,1,34
559,2,22,19,4,22,1,6,0,0,0,4,0,0,0,0,10,29,6,0,3,13
560,0,6,9,2,26,2,12,0,0,1,24,0,0,0,0,18,39,13,2,8,16
561,36,67,43,9,54,2,22,0,0,0,7,0,0,0,0,18,40,17,0,0,17
562,27,119,108,5,43,25,43,0,0,19,12,0,0,0,0,1,44,1,0,0,42
563,44,15,9,4,8,4,11,0,0,11,0,0,0,0,0,1,11,0,0,0,10
564,1,19,9,7,12,4,16,0,0,11,6,0,0,0,0,3,14,1,1,1,0
565,8,43,37,1,12,5,18,0,0,7,1,0,0,0,0,4,21,2,6,4,24
566,4,78,59,15,33,27,48,0,0,66,24,0,0,0,0,14,78,0,0,5,46
567,9,55,41,19,30,10,60,0,0,50,7,0,0,0,0,4,68,3,0,0,30
568,25,55,36,4,28,54,75,0,0,68,31,1,0,0,0,14,92,0,6,12,68
569,1,9,6,253,5,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,5
570,10,28,27,6,17,8,3,0,0,3,0,1,1,0,0,25,57,4,19,8,26
571,211,146,153,2,19,0,0,0,0,0,0,0,0,0,0,15,49,24,0,0,7
572,21,45,52,2,7,0,0,0,0,0,0,0,0,0,0,1,8,1,0,1,7
573,34,21,17,4,9,3,1,0,0,0,0,0,0,0,0,1,9,0,0,0,10
574,13,48,39,6,12,3,6,0,0,4,2,0,0,0,0,14,32,7,2,0,17
575,0,10,0,22,11,0,0,0,0,0,0,0,0,0,0,18,31,6,2,2,13
576,0,0,0,0,0,7,42,0,0,28,28,0,0,0,0,1,1,1,0,2,3
577,30,38,32,8,12,20,36,0,0,20,2,0,0,0,0,3,12,3,0,1,14
578,0,9,9,0,13,13,15,0,0,10,1,1,0,0,0,16,21,2,9,1,21
579,5,30,20,3,16,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,1
580,21,24,13,7,13,0,0,0,0,0,0,0,0,0,0,2,14,4,0,0,14
581,0,8,3,25,9,13,40,0,0,19,2,0,0,0,0,12,37,0,9,4,16
582,88,11,5,0,11,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,13
583,0,26,17,7,15,81,95,0,0,88,24,0,0,0,0,15,39,0,2,2,36
584,0,1,0,0,3,26,70,0,0,64,6,0,0,0,0,45,27,0,40,3,23
585,27,32,18,13,17,3,14,0,0,13,3,0,0,0,0,2,19,1,0,0,10
586,2,35,30,0,5,0,0,0,0,0,0,0,0,0,0,6,12,7,0,0,9
587,39,25,17,2,11,8,10,0,0,17,1,0,0,0,0,12,22,4,0,6,1
588,2,30,16,11,24,18,61,0,0,33,22,0,0,0,0,20,34,0,1,18,29
589,2,22,11,8,12,11,26,0,0,28,1,0,0,0,0,7,40,8,0,5,21
590,7,48,36,70,18,0,0,0,0,0,0,0,0,0,0,2,12,3,0,0,10
591,14,56,37,8,21,10,16,0,0,23,4,1,1,0,0,9,26,2,2,4,26
592,10,35,21,16,25,2,0,0,0,0,0,0,0,0,0,29,69,2,0,0,32
593,8,20,13,0,17,21,41,0,0,32,7,0,0,0,0,11,30,0,0,1,19
594,30,31,24,1,17,2,0,0,0,0,0,0,0,0,0,8,14,3,1,0,15
595,35,51,53,4,19,0,0,0,0,0,0,0,0,0,0,8,38,9,0,0,20
596,27,51,65,3,37,9,16,0,0,16,4,0,0,0,0,24,91,17,0,10,41
597,3,23,21,1,11,4,4,12,0,3,0,0,0,0,0,16,36,1,2,3,16
598,0,0,0,0,0,90,0,9,0,31,46,0,0,0,0,0,0,0,0,0,0
599,6,46,57,7,37,3,0,0,0,0,0,0,0,0,0,21,67,27,0,0,31
600,8,54,63,45,44,9,17,0,0,3,4,0,0,0,0,16,92,21,2,2,42
601,0,17,22,6,21,6,11,0,0,7,2,0,0,0,0,16,38,5,0,4,20
602,0,12,7,67,6,4,11,0,0,3,0,0,0,0,0,8,29,2,3,2,10
603,76,212,236,7,34,15,11,0,0,7,3,0,0,0,0,21,94,14,2,11,33
604,12,26,41,3,22,13,20,2,0,8,8,0,0,0,0,2,74,0,0,7,37
605,0,0,0,0,1,93,0,1,0,10,8,0,0,0,0,2,12,0,0,0,5
606,5,17,22,4,24,10,9,0,0,6,2,0,0,0,0,13,71,3,0,2,35
607,13,13,13,4,22,10,6,0,0,1,2,0,0,0,0,10,42,6,0,4,9
608,8,16,22,1,8,6,6,0,0,6,3,0,0,0,0,6,27,7,0,4,13
609,0,0,5,0,6,5,10,9,0,18,0,0,0,0,0,13,24,0,8,11,15
610,71,36,39,4,17,2,0,0,0,0,0,0,0,0,0,18,41,9,16,4,16
611,40,72,79,4,17,2,0,0,0,0,0,0,0,0,0,15,49,11,2,6,20
612,4,24,31,0,9,0,0,0,0,0,0,0,0,0,0,10,13,7,0,0,6
613,26,12,17,1,12,9,7,0,0,4,6,0,0,0,0,6,18,5,0,0,6
614,29,15,29,1,8,3,6,0,0,0,4,0,0,0,0,2,25,2,0,4,11
615,11,22,24,5,17,0,8,3,0,10,3,0,0,0,0,2,57,0,0,0,27
616,18,33,43,0,13,3,4,0,0,2,2,0,0,0,0,9,19,12,2,6,9
617,21,28,31,1,15,7,17,0,0,11,0,0,0,0,0,2,33,1,0,10,19
618,9,13,14,1,13,1,0,0,0,0,0,0,0,0,0,10,21,7,0,0,13
619,35,77,84,1,12,4,5,0,0,0,2,0,0,0,0,15,41,10,2,2,21
620,4,16,23,3,22,0,0,0,0,0,0,0,0,0,0,11,46,11,0,0,17
621,7,41,43,2,9,0,0,0,0,0,0,0,0,0,0,7,16,4,0,0,7
622,22,29,37,2,11,5,7,0,0,6,1,0,0,0,0,6,13,7,0,11,7
623,82,88,177,2,131,25,0,9,0,7,1,0,0,0,0,60,218,40,4,4,141
624,21,52,50,123,18,24,10,2,0,2,3,0,0,0,0,29,112,0,4,9,46
625,0,0,12,0,9,9,34,0,0,6,26,0,0,0,0,2,23,2,0,0,3
626,129,52,59,10,26,0,0,0,0,0,0,0,0,0,0,8,47,1,0,0,23
627,14,56,57,4,19,5,4,0,0,4,2,0,0,0,0,7,52,6,0,0,2
628,0,3,36,0,23,2,0,0,0,0,0,0,0,0,0,4,61,4,0,0,32
629,59,56,65,2,18,6,4,0,0,4,0,0,0,0,0,8,46,2,8,6,21
630,27,64,83,17,53,68,34,0,6,25,6,0,0,0,0,12,56,8,0,20,36
631,6,5,13,0,13,9,5,3,1,6,1,0,0,0,0,6,24,3,0,10,16
632,7,21,19,1,4,5,2,0,0,1,0,0,0,0,0,2,31,2,0,0,17
