,eid,gender,birth_year,edu_degree,course_category,course_type,course_duration,student_amount,course_amount,dropout_rate_of_course,dropout_rate_of_user,L_mean,L_var,L_skew,L_kurtosis,S_mean,S_var,S_skew,S_kurtosis,11,12,13,14,21,22,23,24,31,32,33,34,41,42,43,44
149,6842,0,,0,12,0,9172800,247,1.0,74,,9682.8,495634256.36,2.56,4.77,10.05,1066.23,6.04,39.52,150,0,0,67,0,3,0,4,0,0,0,0,68,4,0,86
150,6844,1,8.0,4,12,0,9172800,247,1.0,74,,,,,,5.89,161.1,3.38,10.52,1,0,0,3,0,0,0,1,0,0,0,0,3,1,0,9
151,6862,0,,0,12,0,9172800,247,6.0,74,66.0,,,,,25.16,3089.91,3.28,9.9,25,0,0,13,0,0,0,0,0,0,0,0,14,0,0,10
152,6912,2,8.0,3,12,0,9172800,247,20.0,74,40.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,6942,0,,0,12,0,9172800,247,,74,,429.2,10022.16,0.8,0.33,29.96,2928.14,2.48,5.95,83,0,0,21,0,0,0,0,0,0,0,0,20,0,0,17
154,6978,0,,0,12,0,9172800,247,2.0,74,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
155,7005,0,,0,12,0,9172800,247,2.0,74,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
156,7024,2,9.0,6,12,0,9172800,247,1.0,74,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,7080,2,8.0,4,12,0,9172800,247,1.0,74,,2061.0,11471368.29,1.91,1.84,20.59,2839.62,3.46,11.64,84,3,1,28,2,7,0,4,0,0,2,5,31,3,4,39
158,7127,1,8.0,3,12,0,9172800,247,4.0,74,50.0,,,,,19.12,1252.47,2.53,5.55,10,0,0,6,0,0,0,0,0,0,0,0,7,0,0,10
159,7136,2,9.0,3,12,0,9172800,247,3.0,74,100.0,16478.8,945148305.36,1.5,0.24,8.96,1322.6,4.68,19.98,11,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6
160,7137,1,9.0,3,12,0,9172800,247,24.0,74,79.0,65199.14,23213957019.27,2.04,2.16,14.47,1190.67,5.42,35.74,74,1,0,15,0,4,0,2,0,0,0,0,16,1,0,22
161,7175,1,9.0,3,12,0,9172800,247,7.0,74,42.0,,,,,6.83,54.47,0.9,0.48,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
162,7235,1,8.0,3,12,0,9172800,247,2.0,74,,12531.0,721400054.67,1.79,1.2,10.33,580.89,3.67,14.22,31,3,0,15,2,10,0,3,0,0,0,0,17,1,0,6
163,7242,0,,0,12,0,9172800,247,1.0,74,,247103.29,81737897235.92,0.38,1.72,35.46,3822.18,2.61,6.43,51,0,0,17,0,0,0,0,0,0,0,0,17,0,0,12
164,7266,0,,0,12,0,9172800,247,6.0,74,100.0,46440.24,8738058367.36,1.8,1.5,22.15,3055.04,3.23,10.05,53,0,0,27,0,0,0,1,0,0,0,0,27,1,0,24
165,7303,1,8.0,3,12,0,9172800,247,1.0,74,,270831.25,152394991669.94,1.42,0.65,12.16,703.46,3.78,14.96,27,1,0,13,0,4,0,5,0,0,0,0,15,4,0,21
166,7320,0,,0,12,0,9172800,247,21.0,74,85.0,123499.0,24140137145.27,0.97,0.72,14.36,517.45,3.29,14.06,506,0,0,29,0,4,0,2,0,0,0,0,29,2,0,44
167,7330,0,,0,12,0,9172800,247,15.0,74,60.0,,,,,31.15,5750.47,2.57,4.98,30,0,0,7,0,0,0,0,0,0,0,0,8,0,0,10
168,7379,0,,0,16,0,10123200,447,3.0,71,66.0,79230.0,11812696182.0,1.06,0.75,25.32,1175.06,1.16,0.04,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
169,7429,0,,0,16,0,10123200,447,1.0,71,,464139.0,54470143300.0,0.65,1.17,4.67,296.41,9.34,97.03,1,0,0,5,0,82,0,17,0,0,0,0,5,17,0,21
170,7437,0,,0,16,0,10123200,447,1.0,71,,468464.0,218650988726.0,0.82,0.61,19.92,729.08,1.54,1.21,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,1
171,7452,0,,0,16,0,10123200,447,,71,,,,,,6.2,225.84,3.41,11.26,0,0,0,2,0,4,0,5,0,0,0,0,2,6,0,6
172,7455,0,,0,16,0,10123200,447,1.0,71,,266027.43,57836804241.67,0.01,1.6,11.73,1300.69,5.07,28.53,72,1,0,14,0,33,0,17,0,0,0,0,15,16,0,17
173,7470,0,,0,16,0,10123200,447,22.0,71,68.0,944.33,1489711.78,2.24,3.38,15.9,1763.18,4.02,18.42,32,0,0,9,0,0,0,0,0,0,0,0,9,0,0,20
174,7533,1,,3,16,0,10123200,447,2.0,71,,110819.22,30045430889.65,1.41,0.67,9.42,795.9,5.91,39.77,55,0,0,34,0,40,0,7,0,0,0,0,34,7,0,50
175,7535,0,,0,16,0,10123200,447,3.0,71,100.0,121183.69,45827704690.84,1.48,0.39,22.72,1803.26,3.13,11.07,272,0,0,42,0,25,0,11,0,0,0,0,42,11,0,81
176,7568,0,,0,16,0,10123200,447,4.0,71,100.0,161902.7,27415455226.61,0.21,1.72,7.16,434.31,4.97,27.6,27,0,0,5,0,136,0,14,0,0,0,0,5,13,0,38
177,7614,1,,0,16,0,10123200,447,1.0,71,,206125.82,39673940487.79,0.49,1.36,8.89,659.99,5.47,36.92,1,0,0,1,0,63,0,13,0,0,0,0,1,13,0,50
178,7631,0,,0,16,0,10123200,447,1.0,71,,431349.0,146743715002.33,0.3,1.33,7.5,527.32,5.26,29.22,1,0,0,3,0,57,0,28,0,0,0,0,3,28,0,40
179,7663,0,,0,16,0,10123200,447,2.0,71,,,,,,43.1,2272.89,1.14,0.22,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
180,7701,1,9.0,3,16,0,10123200,447,2.0,71,,,,,,32.6,1572.04,1.42,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
181,7771,0,,0,16,0,10123200,447,1.0,71,,312846.4,116092048965.44,0.94,0.69,28.76,2776.82,1.89,2.13,0,0,0,2,0,13,0,4,0,0,0,0,2,4,0,4
182,7772,0,,0,16,0,10123200,447,1.0,71,,122308.47,49234614116.78,2.48,5.66,20.16,2145.32,3.24,10.53,280,6,0,36,4,41,0,15,0,0,0,0,37,14,0,6
183,7845,0,,0,16,0,10123200,447,5.0,71,80.0,263199.56,69316323032.02,0.35,1.44,5.68,178.52,3.98,19.6,1,1,0,3,0,42,0,18,0,0,0,0,4,17,0,26
184,7853,1,9.0,5,16,0,10123200,447,4.0,71,75.0,,,,,3.96,36.88,1.83,2.03,1,0,0,3,0,2,0,2,0,0,0,0,3,2,0,13
185,7859,2,9.0,6,16,0,10123200,447,1.0,71,,186395.92,74328663347.76,1.86,2.72,11.51,1109.85,5.61,35.32,60,3,0,16,2,47,0,7,0,0,0,0,17,6,0,26
186,7861,0,,0,16,0,10123200,447,3.0,71,100.0,67324.95,25837534594.0,3.0,8.64,14.67,1513.07,4.29,20.02,843,0,0,103,1,41,0,31,0,0,0,0,102,33,0,167
187,7914,0,,0,16,0,10123200,447,1.0,71,,213381.38,63710628210.98,0.63,1.44,8.37,460.4,3.83,15.14,11,0,0,6,0,45,0,11,0,0,0,0,6,11,0,36
188,7925,1,9.0,6,16,0,10123200,447,2.0,71,,446818.4,81406753619.84,0.19,0.98,13.24,1386.55,4.29,19.05,24,1,0,7,0,22,0,13,0,0,0,0,8,13,0,29
189,7970,0,,0,16,0,10123200,447,2.0,71,,,,,,9.14,443.38,3.55,12.38,1,0,0,1,0,19,0,5,0,0,0,0,1,5,0,11
190,7987,0,,0,16,0,10123200,447,1.0,71,,,,,,11.91,895.61,4.06,17.34,0,0,0,0,0,13,0,7,0,0,0,0,0,7,0,9
191,8017,0,,0,16,0,10123200,447,3.0,71,66.0,146454.82,45036403386.15,1.17,0.31,24.52,2536.95,3.42,13.16,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0
192,8049,0,,0,16,0,10123200,447,1.0,71,,,,,,6.08,229.45,4.31,19.52,0,0,0,2,0,54,0,10,0,0,0,0,2,10,0,14
193,8052,0,,0,16,0,10123200,447,11.0,71,90.0,31151.91,3135955299.17,1.64,1.21,14.16,1504.65,4.75,25.33,98,0,0,21,0,0,0,0,0,0,0,0,22,0,0,36
194,8085,2,9.0,3,16,0,10123200,447,4.0,71,100.0,64256.46,22750228388.63,2.77,6.41,16.51,1796.21,3.87,15.59,269,8,0,75,4,36,0,18,0,0,0,0,79,14,0,113
195,8101,1,9.0,3,16,0,10123200,447,21.0,71,85.0,,,,,12.66,1190.49,3.58,11.69,11,0,0,5,1,3,0,6,0,0,0,0,4,7,0,18
196,8165,0,,0,16,0,10123200,447,6.0,71,100.0,271682.5,100568961300.75,0.69,1.14,20.08,2528.38,2.84,6.6,4,0,0,3,0,0,0,0,0,0,0,0,4,0,0,5
197,8167,1,9.0,3,16,0,10123200,447,32.0,71,75.0,111647.53,81609300380.67,3.63,12.08,13.27,1335.39,4.18,17.97,26,5,0,19,3,9,0,12,0,0,0,0,21,10,0,54
198,8225,0,,0,16,0,10123200,447,3.0,71,66.0,367981.43,127144251623.1,1.08,0.29,12.34,1059.68,4.21,18.82,0,0,0,2,0,26,0,11,0,0,0,0,2,12,0,44
199,8833,0,,0,11,0,11547000,498,1.0,75,,,,,,18.44,1749.0,3.75,15.96,151,2,0,45,0,2,0,4,0,0,0,0,48,2,0,61
200,8841,1,9.0,4,11,0,11547000,498,2.0,75,,,,,,19.88,2296.26,3.4,11.11,5,1,1,6,0,13,0,1,1,0,0,0,8,0,0,31
201,8865,1,9.0,3,11,0,11547000,498,13.0,75,92.0,,,,,9.08,170.74,1.71,1.7,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,5
202,8915,1,9.0,6,11,0,11547000,498,4.0,75,100.0,77039.36,16279660665.09,2.11,4.1,13.73,1369.4,4.42,22.16,272,20,0,55,20,103,0,15,0,0,0,0,56,15,0,104
203,9007,1,9.0,3,11,0,11547000,498,24.0,75,79.0,345144.5,260490093174.25,1.12,0.69,8.87,265.96,3.29,11.67,20,0,0,10,0,0,0,0,0,0,0,0,10,0,0,15
204,9016,0,,0,11,0,11547000,498,5.0,75,100.0,147887.07,83021419375.4,2.51,5.61,19.55,2707.6,3.41,10.96,58,7,0,20,3,52,0,5,0,0,0,0,25,0,0,18
205,9023,1,8.0,7,11,0,11547000,498,6.0,75,66.0,,,,,4.75,7.69,0.05,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
206,9034,0,11.0,3,11,0,11547000,498,108.0,75,57.0,92694.46,11147446220.71,1.02,0.16,18.48,2319.13,3.32,10.32,8,1,0,6,1,9,0,3,0,0,0,0,6,3,0,50
207,9056,1,5.0,3,11,0,11547000,498,2.0,75,,741183.25,263592884948.19,0.2,1.22,16.38,1421.42,3.77,14.03,57,2,0,9,1,10,0,0,0,0,0,0,10,0,0,12
208,9066,1,9.0,4,11,0,11547000,498,9.0,75,55.0,235307.22,181732218838.4,2.07,2.8,44.7,5732.88,1.6,0.97,10,0,0,4,0,0,0,0,0,0,0,0,4,0,0,17
209,9068,1,9.0,3,11,0,11547000,498,2.0,75,,,,,,7.0,120.5,1.15,0.67,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
210,9142,0,,0,11,0,11547000,498,6.0,75,83.0,157528.18,119300293813.79,2.55,5.01,16.63,2390.9,3.86,14.85,44,5,0,16,2,64,0,7,0,0,0,0,19,4,0,35
211,9240,0,,0,11,0,11547000,498,,75,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,9324,1,8.0,5,11,0,11547000,498,6.0,75,100.0,133368.65,68641264268.82,1.82,1.56,19.58,2304.8,3.4,11.52,69,0,0,25,0,0,0,0,0,0,0,0,26,0,0,59
213,9365,1,9.0,4,11,0,11547000,498,15.0,75,73.0,,,,,3.45,54.66,4.19,17.66,26,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
214,9404,2,,0,11,0,11547000,498,2.0,75,,,,,,18.64,3321.99,4.45,18.46,6,0,0,8,0,0,0,0,0,0,0,0,8,0,0,4
215,9412,1,7.0,3,11,0,11547000,498,76.0,75,68.0,165710.17,26368837413.81,0.62,0.94,8.32,976.07,4.92,23.95,13,1,0,8,0,9,0,1,0,0,0,0,9,0,0,30
216,9418,1,9.0,3,11,0,11547000,498,19.0,75,84.0,95598.11,41097496012.77,2.34,4.48,19.2,2097.13,3.25,10.55,97,6,0,31,6,45,0,5,0,0,0,0,32,5,0,34
217,9459,2,9.0,3,11,0,11547000,498,12.0,75,58.0,,,,,43.86,10936.69,2.04,2.17,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
218,9463,0,,0,11,0,11547000,498,1.0,75,,,,,,6.59,69.89,1.48,0.69,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
219,9507,1,,3,11,0,11547000,498,3.0,75,66.0,,,,,13.17,1280.67,3.61,12.15,2,0,0,2,0,16,0,0,0,0,0,0,2,1,0,1
220,9515,0,,0,11,0,11547000,498,,75,,,,,,18.13,1784.03,3.46,11.73,7,0,0,5,0,0,0,0,0,0,0,0,5,0,0,8
221,9535,0,,0,11,0,11547000,498,2.0,75,,108821.27,51632270453.65,2.51,5.85,14.62,1782.49,4.37,20.17,60,13,1,26,7,154,2,17,0,0,0,3,34,13,0,59
222,9539,0,,0,11,0,11547000,498,13.0,75,84.0,106548.0,29576844596.0,1.15,0.67,7.0,67.33,0.66,1.49,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,6
223,9574,1,9.0,4,11,0,11547000,498,55.0,75,56.0,,,,,,,,,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1
224,9584,1,,3,11,0,11547000,498,3.0,75,100.0,,,,,23.47,2219.65,3.1,9.72,46,0,0,8,0,0,0,0,0,0,0,0,8,0,0,10
225,9593,0,,0,11,0,11547000,498,1.0,75,,435693.5,188238951086.75,0.01,1.98,10.5,1007.75,4.33,17.5,2,0,0,8,0,0,0,0,0,0,0,0,8,1,0,8
226,9605,2,,3,11,0,11547000,498,6.0,75,66.0,71830.0,29652455889.75,2.24,3.06,19.23,2657.29,3.56,12.58,56,4,0,18,2,45,0,5,0,0,0,0,20,3,0,19
227,9634,0,,0,11,0,11547000,498,,75,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228,9647,0,,0,11,0,11547000,498,4.0,75,100.0,277541.5,148508293556.92,0.72,1.46,9.92,1282.14,6.69,46.32,44,0,0,4,0,0,0,0,0,0,0,0,5,0,0,15
229,9667,1,7.0,4,11,0,11547000,498,6.0,75,83.0,41412.67,3208712506.22,1.22,0.12,10.33,1179.23,5.38,30.34,27,1,0,29,0,29,1,0,1,0,0,0,30,0,0,43
230,9685,1,9.0,3,11,0,11547000,498,,75,,92260.17,9526130902.14,0.4,1.43,13.72,2165.51,4.21,17.17,17,2,0,11,1,28,0,2,0,0,0,0,13,1,0,17
231,9724,0,,0,11,0,11547000,498,18.0,75,72.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,9759,0,,0,11,0,11547000,498,2.0,75,,152184.54,58946206178.86,1.73,1.74,15.62,1576.73,3.79,15.64,86,2,0,50,2,14,0,3,0,0,0,0,51,3,0,90
233,9799,1,,4,11,0,11547000,498,3.0,75,100.0,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
234,9867,0,,0,18,0,10972740,1526,4.0,73,100.0,187795.56,274073832084.87,3.24,9.18,32.89,3870.87,2.18,3.75,112,14,0,8,14,6,0,2,0,0,0,0,8,2,0,32
235,9911,1,,5,18,0,10972740,1526,6.0,73,83.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,9946,0,,0,18,0,10972740,1526,1.0,73,,,,,,11.1,314.8,2.57,6.07,3,2,0,4,1,0,0,1,0,0,0,0,5,0,0,15
237,9972,1,8.0,3,18,0,10972740,1526,1.0,73,,129158.5,129930366211.96,2.92,7.1,27.13,3527.37,2.94,8.41,157,15,0,7,14,14,0,2,0,0,0,0,8,1,0,54
238,9987,1,9.0,6,18,0,10972740,1526,4.0,73,100.0,68576.45,26913306032.19,3.12,9.55,32.06,4074.28,2.51,5.23,180,23,0,17,21,46,0,10,0,0,0,0,19,8,0,41
239,10046,0,,0,18,0,10972740,1526,2.0,73,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
240,10059,0,,0,18,0,10972740,1526,,73,,,,,,23.7,1968.61,2.03,2.58,8,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6
241,10095,1,,3,18,0,10972740,1526,16.0,73,68.0,,,,,27.95,2638.26,2.54,6.07,39,0,0,5,0,0,0,0,0,0,0,0,5,0,0,10
242,10096,0,,0,18,0,10972740,1526,1.0,73,,,,,,42.31,4382.21,2.02,3.09,6,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3
243,10112,0,,0,18,0,10972740,1526,2.0,73,,9155.72,436911660.92,2.48,4.99,27.67,3334.01,2.7,6.72,242,29,0,27,34,42,0,3,0,0,0,0,22,8,0,145
244,10130,1,,3,18,0,10972740,1526,4.0,73,50.0,,,,,8.0,340.22,2.44,4.04,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,6
245,10208,1,9.0,6,18,0,10972740,1526,2.0,73,,583927.25,749720362589.19,1.1,0.71,14.14,1422.08,4.55,21.63,13,0,0,5,0,47,0,3,0,0,0,0,5,3,0,28
246,10225,0,,0,18,0,10972740,1526,4.0,73,100.0,69364.52,8563027507.82,1.44,0.9,33.01,2526.78,2.02,3.34,11,2,0,9,2,7,0,5,0,0,0,0,9,5,0,59
247,10226,1,9.0,6,18,0,10972740,1526,2.0,73,,,,,,15.16,881.13,3.6,13.72,7,0,0,4,0,0,0,0,0,0,0,0,4,0,0,18
248,10274,2,8.0,4,18,0,10972740,1526,2.0,73,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,10289,0,,0,18,0,10972740,1526,1.0,73,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
250,10337,0,,0,18,0,10972740,1526,8.0,73,37.0,,,,,4.55,22.25,1.96,3.16,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,8
251,10402,0,,0,18,0,10972740,1526,1.0,73,,,,,,12.72,670.34,2.72,6.14,5,0,0,4,0,0,0,0,0,0,0,0,4,0,0,16
252,10413,1,6.0,3,18,0,10972740,1526,9.0,73,44.0,237452.25,389669745554.19,2.27,3.14,24.46,3388.54,3.36,10.97,53,8,0,7,6,28,0,4,0,0,0,0,9,2,0,36
253,10492,0,,0,18,0,10972740,1526,1.0,73,,78593.91,65116826502.26,4.14,15.75,27.82,2682.6,2.63,7.22,413,28,0,8,29,71,0,4,0,0,0,0,8,5,0,45
254,10570,1,9.0,3,18,0,10972740,1526,1.0,73,,227322.62,107937629483.23,1.21,0.12,29.93,3014.92,2.41,4.96,93,10,0,9,11,0,0,1,0,0,0,0,9,2,0,29
255,10589,0,,0,18,0,10972740,1526,2.0,73,,,,,,144.4,5325.84,0.48,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
256,10647,0,,0,18,0,10972740,1526,1.0,73,,31182.08,2418513005.74,1.74,2.09,16.34,1411.52,3.96,18.25,218,12,0,12,8,8,0,8,0,0,0,0,16,4,0,21
257,10662,1,9.0,4,18,0,10972740,1526,1.0,73,,3501.75,28362406.69,1.15,0.67,15.0,1229.18,4.11,18.44,73,32,0,17,32,101,0,12,0,0,0,0,17,12,0,29
258,10686,0,,0,18,0,10972740,1526,3.0,73,100.0,34478.26,10387561342.25,3.87,16.0,36.23,4397.66,2.31,4.52,444,54,0,35,52,115,0,10,0,0,0,0,37,8,0,88
259,10690,1,,0,18,0,10972740,1526,,73,,,,,,4.78,52.17,3.87,17.62,28,3,0,4,3,0,0,0,0,0,0,0,5,0,0,12
260,10696,0,,0,18,0,10972740,1526,,73,,80374.43,21792298829.1,1.73,1.35,29.49,3436.54,2.82,7.7,103,0,0,6,0,0,0,0,0,0,0,0,6,0,0,23
261,10721,1,8.0,4,18,0,10972740,1526,1.0,73,,,,,,28.67,1920.14,1.8,1.91,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,22
262,10726,1,9.0,3,18,0,10972740,1526,2.0,73,,19602.76,664753092.15,2.61,9.94,50.77,5425.17,1.67,1.79,45,5,4,6,6,4,2,0,1,2,46,68,8,1,65,282
263,10756,0,9.0,3,18,0,10972740,1526,2.0,73,,23034.17,2858572570.47,2.62,5.42,10.39,1080.13,5.38,31.03,508,4,0,12,2,1,0,3,0,0,0,0,14,2,0,67
264,10828,0,,3,18,0,10972740,1526,1.0,73,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,10877,1,9.0,3,18,0,10972740,1526,1.0,73,,,,,,25.73,1120.56,1.29,0.32,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,8
266,10912,2,6.0,3,18,0,10972740,1526,15.0,73,66.0,60641.75,2252998178.69,0.07,1.76,16.69,1186.76,3.08,9.72,3,0,0,7,1,0,0,0,0,0,0,0,6,1,0,33
267,10928,0,,0,18,0,10972740,1526,1.0,73,,240454.86,196566234757.27,1.91,1.84,9.42,455.04,4.76,26.01,22,0,0,2,0,19,0,4,0,0,0,0,2,4,0,31
268,10930,1,9.0,4,18,0,10972740,1526,,73,,1681.5,3088218.58,0.71,1.45,19.48,1592.16,3.16,11.51,0,0,0,4,0,91,0,6,0,0,0,0,4,6,0,24
269,10993,0,,0,18,0,10972740,1526,3.0,73,66.0,200074.25,28623136356.69,0.46,1.4,13.0,263.6,1.9,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
270,10996,0,,0,18,0,10972740,1526,2.0,73,,,,,,8.37,377.85,3.87,15.63,27,2,0,14,3,0,0,1,0,0,0,0,13,2,0,38
271,11049,1,,0,18,0,10972740,1526,53.0,73,88.0,,,,,3.88,8.72,0.9,0.15,15,0,0,2,0,0,0,0,0,0,0,0,3,0,0,7
272,11060,1,9.0,1,18,0,10972740,1526,6.0,73,100.0,611014.25,1075902312120.69,1.15,0.67,24.73,2106.56,1.65,0.73,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12
273,11128,0,,0,18,0,10972740,1526,8.0,73,62.0,,,,,17.49,1308.48,2.67,6.04,16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17
274,11129,0,,0,18,0,10972740,1526,11.0,73,72.0,175753.4,136522016111.84,2.01,2.34,29.28,3672.28,2.73,6.96,96,6,0,12,6,7,0,0,0,0,0,0,12,0,0,68
275,11173,0,,0,18,0,10972740,1526,3.0,73,100.0,18852.66,1466159776.23,2.01,2.49,31.85,3766.6,2.55,5.91,236,27,0,19,23,47,0,7,0,0,0,0,24,3,0,59
276,11205,0,,0,18,0,10972740,1526,1.0,73,,94461.8,26224706533.76,1.44,0.16,30.24,2401.75,2.73,8.09,33,0,0,17,1,0,0,5,0,0,0,0,16,6,0,48
277,11238,1,,0,18,0,10972740,1526,4.0,73,25.0,,,,,3.57,7.67,0.17,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
278,11264,1,,3,18,0,10972740,1526,4.0,73,100.0,160014.5,64449827712.54,1.54,0.9,28.34,4885.09,2.92,7.11,93,5,0,7,5,4,0,4,0,0,0,0,8,4,0,52
279,11301,0,,0,18,0,10972740,1526,16.0,73,75.0,142776.0,15372729934.8,0.65,0.84,44.23,4078.38,1.77,2.75,14,4,0,3,4,5,0,0,0,0,0,0,3,0,0,10
280,11360,0,,0,18,0,10972740,1526,6.0,73,66.0,74076.5,4814367790.58,0.18,1.76,12.81,1151.95,4.13,19.13,14,6,0,3,4,16,0,2,0,0,0,0,6,0,0,21
281,11361,0,,0,18,0,10972740,1526,4.0,73,50.0,,,,,7.78,144.17,1.76,1.6,5,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2
282,11384,1,9.0,3,18,0,10972740,1526,1.0,73,,,,,,16.38,713.23,1.68,1.38,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1
283,11390,1,9.0,3,18,0,10972740,1526,1.0,73,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,11406,1,9.0,4,18,0,10972740,1526,13.0,73,100.0,,,,,28.86,781.27,0.6,1.36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5
285,11407,0,,0,18,0,10972740,1526,1.0,73,,38907.38,2559138107.31,1.25,0.33,19.03,1427.39,3.0,9.57,92,2,0,8,2,0,0,1,0,0,0,0,9,1,0,42
286,11457,2,,4,18,0,10972740,1526,,73,,,,,,9.0,117.89,1.47,1.36,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,14
287,11502,0,,0,18,0,10972740,1526,4.0,73,100.0,,,,,49.71,2218.78,0.95,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
288,11533,0,,0,18,0,10972740,1526,1.0,73,,434759.0,546511496519.6,1.43,0.15,22.88,2359.65,3.39,12.1,62,3,0,2,2,1,0,1,0,0,0,0,3,0,0,18
289,11549,1,9.0,5,18,0,10972740,1526,,73,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
290,11573,0,,0,18,0,10972740,1526,3.0,73,100.0,87084.64,33444833832.78,2.24,3.71,32.9,3219.67,1.95,2.91,192,16,0,15,19,12,0,2,0,0,0,0,13,5,0,5
291,11723,1,9.0,6,18,0,10972740,1526,2.0,73,,194267.36,99262682777.09,2.15,3.79,33.82,4457.76,2.15,3.61,92,8,0,7,9,0,0,0,0,0,0,0,6,1,0,46
292,11733,2,9.0,3,18,0,10972740,1526,1.0,73,,53490.12,10181123008.11,2.1,2.7,40.5,3993.86,2.05,3.85,71,2,0,10,3,0,0,0,0,0,0,0,9,1,0,38
293,11883,1,,3,18,0,10972740,1526,3.0,73,100.0,,,,,37.5,2288.92,1.4,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
294,11927,0,,2,18,0,10972740,1526,5.0,73,80.0,158010.07,63633073669.49,2.08,3.17,14.76,2079.36,4.97,23.13,10,1,0,4,0,0,0,2,0,0,0,0,5,1,0,19
295,11929,0,,0,18,0,10972740,1526,1.0,73,,,,,,15.23,304.95,1.72,1.71,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,8
296,11934,0,,0,18,0,10972740,1526,8.0,73,100.0,,,,,19.14,1701.3,2.62,5.6,9,0,0,3,0,0,0,0,0,0,0,0,4,0,0,8
297,11953,0,,0,18,0,10972740,1526,8.0,73,87.0,,,,,40.33,6800.56,2.14,3.24,2,0,0,3,0,0,0,0,0,0,0,0,3,0,0,9
298,11977,1,9.0,3,18,0,10972740,1526,2.0,73,,275871.64,403580898141.87,2.6,5.17,22.09,2837.76,3.16,9.3,63,14,0,7,12,13,0,4,0,0,0,0,9,2,0,38
299,11998,1,,0,18,0,10972740,1526,1.0,73,,105266.65,144738416977.29,3.72,11.93,29.08,3845.31,2.73,6.6,120,26,0,0,26,48,0,0,0,0,0,0,0,0,0,0
300,12034,1,9.0,3,18,0,10972740,1526,7.0,73,100.0,741277.75,721096784858.19,0.64,1.2,11.2,451.07,2.76,7.56,1,1,0,1,1,8,0,1,0,0,0,0,1,1,0,23
301,12082,1,,0,18,0,10972740,1526,1.0,73,,,,,,20.4,521.04,1.34,0.02,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
302,12098,0,,0,18,0,10972740,1526,1.0,73,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
